,Latitude,Longitude,Weight,Month,,
3554,56.3,185.1,0,January,,
3555,56.3,186.1,0,January,,
3556,56.3,187.1,0,January,,
3557,56.3,188.1,0,January,,
3558,56.3,189.1,0,January,,
3559,56.3,190.1,0,January,,
3560,56.3,191.1,20957.28,January,,
3561,56.3,192.1,32973.93,January,,
3562,56.3,193.1,605153.66,January,,
3563,56.3,194.1,27649.29,January,,
3564,56.3,195.1,122678.54,January,,
3565,56.3,196.1,1763751.01,January,,
3566,56.3,197.1,3056885.61,January,,
3567,56.3,198.1,0,January,,
3568,56.3,199.1,0,January,,
3569,56.3,200.1,0,January,,
3570,56.3,201.1,0,January,,
3571,57.3,181.1,0,January,,
3572,57.3,182.1,0,January,,
3573,57.3,183.1,0,January,,
3574,57.3,184.1,0,January,,
3575,57.3,185.1,0,January,,
3576,57.3,186.1,0,January,,
3577,57.3,187.1,0,January,,
3578,57.3,188.1,0,January,,
3579,57.3,189.1,0,January,,
3580,57.3,190.1,0,January,,
3581,57.3,191.1,50744.33,January,,
3582,57.3,192.1,57919.71,January,,
3583,57.3,193.1,29958.04,January,,
3584,57.3,194.1,10823.41,January,,
3585,57.3,195.1,8411.1,January,,
3586,57.3,196.1,4833.67,January,,
3587,57.3,197.1,0,January,,
3588,57.3,198.1,0,January,,
3589,57.3,199.1,0,January,,
3590,57.3,200.1,0,January,,
3591,57.3,201.1,0,January,,
3592,58.3,181.1,0,January,,
3593,58.3,182.1,0,January,,
3594,58.3,183.1,0,January,,
3595,58.3,184.1,0,January,,
3596,58.3,185.1,0,January,,
3597,58.3,186.1,0,January,,
3598,58.3,187.1,0,January,,
3599,58.3,188.1,0,January,,
3600,58.3,189.1,0,January,,
3601,58.3,190.1,0,January,,
3602,58.3,191.1,0,January,,
3603,58.3,192.1,0,January,,
3604,58.3,193.1,0,January,,
3605,58.3,194.1,0,January,,
3606,58.3,195.1,0,January,,
3607,58.3,196.1,0,January,,
3608,58.3,197.1,0,January,,
3609,58.3,198.1,0,January,,
3610,58.3,199.1,0,January,,
3611,58.3,200.1,0,January,,
3612,58.3,201.1,0,January,,
3613,59.3,181.1,0,January,,
3614,59.3,182.1,0,January,,
3615,59.3,183.1,0,January,,
3616,59.3,184.1,0,January,,
3617,59.3,185.1,0,January,,
3618,59.3,186.1,0,January,,
3619,59.3,187.1,0,January,,
3620,59.3,188.1,0,January,,
3621,59.3,189.1,0,January,,
3622,59.3,190.1,0,January,,
3623,59.3,191.1,0,January,,
3624,59.3,192.1,0,January,,
3625,59.3,193.1,0,January,,
3626,59.3,194.1,0,January,,
3627,59.3,195.1,0,January,,
3628,59.3,196.1,0,January,,
3629,59.3,197.1,0,January,,
3630,59.3,198.1,0,January,,
3631,59.3,199.1,0,January,,
3632,59.3,200.1,0,January,,
3633,59.3,201.1,0,January,,
3634,60.3,181.1,0,January,,
3635,60.3,182.1,0,January,,
3636,60.3,183.1,0,January,,
3637,60.3,184.1,0,January,,
3638,60.3,185.1,0,January,,
3639,60.3,186.1,0,January,,
3640,60.3,187.1,0,January,,
3641,60.3,188.1,0,January,,
3642,60.3,189.1,0,January,,
3643,60.3,190.1,0,January,,
3644,60.3,191.1,0,January,,
3645,60.3,192.1,0,January,,
3646,60.3,193.1,0,January,,
3647,60.3,194.1,0,January,,
3648,60.3,195.1,0,January,,
3649,60.3,196.1,0,January,,
3650,60.3,197.1,0,January,,
3651,60.3,198.1,0,January,,
3652,60.3,199.1,0,January,,
3653,60.3,200.1,0,January,,
3654,60.3,201.1,0,January,,
3655,61.3,181.1,0,January,,
3656,61.3,182.1,0,January,,
3657,61.3,183.1,0,January,,
3658,61.3,184.1,0,January,,
3659,61.3,185.1,0,January,,
3660,61.3,186.1,0,January,,
3661,61.3,187.1,0,January,,
3662,61.3,188.1,0,January,,
3663,61.3,189.1,0,January,,
3664,61.3,190.1,0,January,,
3665,61.3,191.1,0,January,,
3666,61.3,192.1,0,January,,
3667,61.3,193.1,0,January,,
3668,61.3,194.1,0,January,,
3669,61.3,195.1,0,January,,
3670,61.3,196.1,0,January,,
3671,61.3,197.1,0,January,,
3672,61.3,198.1,0,January,,
3673,61.3,199.1,0,January,,
3674,61.3,200.1,0,January,,
3675,61.3,201.1,0,January,,
3676,62.3,181.1,0,January,,
3677,62.3,182.1,0,January,,
3678,62.3,183.1,0,January,,
3679,62.3,184.1,0,January,,
3680,62.3,185.1,0,January,,
3681,62.3,186.1,0,January,,
3682,62.3,187.1,0,January,,
3683,62.3,188.1,0,January,,
3684,62.3,189.1,0,January,,
3685,62.3,190.1,0,January,,
3686,62.3,191.1,0,January,,
3687,62.3,192.1,0,January,,
3688,62.3,193.1,0,January,,
3689,62.3,194.1,0,January,,
3690,62.3,195.1,0,January,,
3691,62.3,196.1,0,January,,
3692,62.3,197.1,0,January,,
3693,62.3,198.1,0,January,,
3694,62.3,199.1,0,January,,
3695,62.3,200.1,0,January,,
3696,62.3,201.1,0,January,,
3697,63.3,181.1,0,January,,
3698,63.3,182.1,0,January,,
3699,63.3,183.1,0,January,,
3700,63.3,184.1,0,January,,
3701,63.3,185.1,0,January,,
3702,63.3,186.1,0,January,,
3703,63.3,187.1,0,January,,
3704,63.3,188.1,0,January,,
3705,63.3,189.1,0,January,,
3706,63.3,190.1,0,January,,
3707,63.3,191.1,0,January,,
3708,63.3,192.1,0,January,,
3709,63.3,193.1,0,January,,
3710,63.3,194.1,0,January,,
3711,63.3,195.1,0,January,,
3712,63.3,196.1,0,January,,
3713,63.3,197.1,0,January,,
3714,63.3,198.1,0,January,,
3715,63.3,199.1,0,January,,
3716,63.3,200.1,0,January,,
3717,63.3,201.1,0,January,,
3718,64.3,181.1,0,January,,
3719,64.3,182.1,0,January,,
3720,64.3,183.1,0,January,,
3721,64.3,184.1,0,January,,
3722,64.3,185.1,0,January,,
3723,64.3,186.1,0,January,,
3724,64.3,187.1,0,January,,
3725,64.3,188.1,0,January,,
3726,64.3,189.1,0,January,,
3727,64.3,190.1,0,January,,
3728,64.3,191.1,0,January,,
3729,64.3,192.1,0,January,,
3730,64.3,193.1,0,January,,
3731,64.3,194.1,0,January,,
3732,64.3,195.1,0,January,,
3733,64.3,196.1,0,January,,
3734,64.3,197.1,0,January,,
3735,64.3,198.1,0,January,,
3736,64.3,199.1,0,January,,
3737,64.3,200.1,0,January,,
3738,64.3,201.1,0,January,,
3739,65.3,181.1,0,January,,
3740,65.3,182.1,0,January,,
3741,65.3,183.1,0,January,,
3742,65.3,184.1,0,January,,
3743,65.3,185.1,0,January,,
3744,65.3,186.1,0,January,,
3745,65.3,187.1,0,January,,
3746,65.3,188.1,0,January,,
3747,65.3,189.1,0,January,,
3748,65.3,190.1,0,January,,
3749,65.3,191.1,0,January,,
3750,65.3,192.1,0,January,,
3751,65.3,193.1,0,January,,
3752,65.3,194.1,0,January,,
3753,65.3,195.1,0,January,,
3754,65.3,196.1,0,January,,
3755,65.3,197.1,0,January,,
3756,65.3,198.1,0,January,,
3757,65.3,199.1,0,January,,
3758,65.3,200.1,0,January,,
3759,65.3,201.1,0,January,,
3760,66.3,181.1,0,January,,
3761,66.3,182.1,0,January,,
3762,66.3,183.1,0,January,,
3763,66.3,184.1,0,January,,
3764,66.3,185.1,0,January,,
3765,66.3,186.1,0,January,,
3766,66.3,187.1,0,January,,
3767,66.3,188.1,0,January,,
3768,66.3,189.1,0,January,,
3769,66.3,190.1,0,January,,
3770,66.3,191.1,0,January,,
3771,66.3,192.1,0,January,,
3772,66.3,193.1,0,January,,
3773,66.3,194.1,0,January,,
3774,66.3,195.1,0,January,,
3775,66.3,196.1,0,January,,
3776,66.3,197.1,0,January,,
3777,66.3,198.1,0,January,,
3778,66.3,199.1,0,January,,
3779,66.3,200.1,0,January,,
3780,66.3,201.1,0,January,,
1576,52.3,181.1,0,July,,
1577,52.3,182.1,0,July,,
1578,52.3,183.1,0,July,,
1579,52.3,184.1,0,July,,
1580,52.3,185.1,0,July,,
1581,52.3,186.1,0,July,,
1582,52.3,187.1,0,July,,
1583,52.3,188.1,0,July,,
1584,52.3,189.1,0,July,,
1585,52.3,190.1,0,July,,
1586,52.3,191.1,0,July,,
1587,52.3,192.1,0,July,,
1588,52.3,193.1,0,July,,
1589,52.3,194.1,0,July,,
1590,52.3,195.1,0,July,,
1591,52.3,196.1,0,July,,
1592,52.3,197.1,0,July,,
1593,52.3,198.1,0,July,,
1594,52.3,199.1,0,July,,
1595,52.3,200.1,0,July,,
1596,52.3,201.1,0,July,,
1597,53.3,181.1,0,July,,
1598,53.3,182.1,0,July,,
1599,53.3,183.1,0,July,,
1600,53.3,184.1,0,July,,
1601,53.3,185.1,0,July,,
1602,53.3,186.1,0,July,,
1603,53.3,187.1,0,July,,
1604,53.3,188.1,0,July,,
1605,53.3,189.1,0,July,,
1606,53.3,190.1,0,July,,
1607,53.3,191.1,0,July,,
1608,53.3,192.1,0,July,,
1609,53.3,193.1,0,July,,
1610,53.3,194.1,0,July,,
1611,53.3,195.1,0,July,,
1612,53.3,196.1,0,July,,
1613,53.3,197.1,0,July,,
1614,53.3,198.1,0,July,,
1615,53.3,199.1,0,July,,
1616,53.3,200.1,0,July,,
1617,53.3,201.1,0,July,,
1618,54.3,181.1,0,July,,
1619,54.3,182.1,0,July,,
1620,54.3,183.1,0,July,,
1621,54.3,184.1,0,July,,
1622,54.3,185.1,0,July,,
1623,54.3,186.1,0,July,,
1624,54.3,187.1,0,July,,
1625,54.3,188.1,0,July,,
1626,54.3,189.1,0,July,,
1627,54.3,190.1,0,July,,
1628,54.3,191.1,0,July,,
1629,54.3,192.1,0,July,,
1630,54.3,193.1,0,July,,
1631,54.3,194.1,160.77,July,,
1632,54.3,195.1,22.35,July,,
1633,54.3,196.1,0,July,,
1634,54.3,197.1,0,July,,
1635,54.3,198.1,0,July,,
1636,54.3,199.1,0,July,,
1637,54.3,200.1,0,July,,
1638,54.3,201.1,0,July,,
1639,55.3,181.1,0,July,,
1640,55.3,182.1,0,July,,
1641,55.3,183.1,0,July,,
1642,55.3,184.1,0,July,,
1643,55.3,185.1,0,July,,
1644,55.3,186.1,0,July,,
1645,55.3,187.1,0,July,,
1646,55.3,188.1,0,July,,
1647,55.3,189.1,0,July,,
1648,55.3,190.1,0,July,,
1649,55.3,191.1,0,July,,
1650,55.3,192.1,0,July,,
1651,55.3,193.1,0,July,,
1652,55.3,194.1,0,July,,
1653,55.3,195.1,0,July,,
1654,55.3,196.1,1643.04,July,,
1655,55.3,197.1,0,July,,
1656,55.3,198.1,0,July,,
1657,55.3,199.1,0,July,,
1658,55.3,200.1,0,July,,
1659,55.3,201.1,0,July,,
1660,56.3,181.1,0,July,,
1661,56.3,182.1,0,July,,
1662,56.3,183.1,0,July,,
1663,56.3,184.1,0,July,,
1664,56.3,185.1,0,July,,
1665,56.3,186.1,0,July,,
1666,56.3,187.1,0,July,,
1667,56.3,188.1,27.98,July,,
1668,56.3,189.1,0,July,,
1669,56.3,190.1,0,July,,
1670,56.3,191.1,166.7,July,,
1671,56.3,192.1,17136.62,July,,
1672,56.3,193.1,19173.11,July,,
1673,56.3,194.1,3455.62,July,,
1674,56.3,195.1,143.28,July,,
1675,56.3,196.1,0,July,,
1676,56.3,197.1,0,July,,
1677,56.3,198.1,0,July,,
1678,56.3,199.1,0,July,,
1679,56.3,200.1,0,July,,
1680,56.3,201.1,0,July,,
1681,57.3,181.1,0,July,,
1682,57.3,182.1,0,July,,
1683,57.3,183.1,0,July,,
1684,57.3,184.1,0,July,,
1685,57.3,185.1,0,July,,
1686,57.3,186.1,0,July,,
1687,57.3,187.1,0,July,,
1688,57.3,188.1,8689.68,July,,
1689,57.3,189.1,460.59,July,,
1690,57.3,190.1,1055.22,July,,
1691,57.3,191.1,2196.16,July,,
1692,57.3,192.1,6349.05,July,,
1693,57.3,193.1,134079.67,July,,
1694,57.3,194.1,9595.66,July,,
1695,57.3,195.1,8071.41,July,,
1696,57.3,196.1,2667.48,July,,
1697,57.3,197.1,0,July,,
1698,57.3,198.1,0,July,,
1699,57.3,199.1,0,July,,
1700,57.3,200.1,0,July,,
1701,57.3,201.1,0,July,,
1702,58.3,181.1,0,July,,
1703,58.3,182.1,0,July,,
1704,58.3,183.1,0,July,,
1705,58.3,184.1,0,July,,
1706,58.3,185.1,1.66,July,,
1707,58.3,186.1,0,July,,
1708,58.3,187.1,0,July,,
1709,58.3,188.1,0,July,,
1710,58.3,189.1,3.32,July,,
1711,58.3,190.1,0,July,,
1712,58.3,191.1,0,July,,
1713,58.3,192.1,0,July,,
1714,58.3,193.1,71474.58,July,,
1715,58.3,194.1,91744.64,July,,
1716,58.3,195.1,0,July,,
1717,58.3,196.1,0,July,,
1718,58.3,197.1,0,July,,
1719,58.3,198.1,0,July,,
1720,58.3,199.1,0,July,,
1721,58.3,200.1,0,July,,
1722,58.3,201.1,0,July,,
1723,59.3,181.1,0,July,,
1724,59.3,182.1,0,July,,
1725,59.3,183.1,0,July,,
1726,59.3,184.1,0,July,,
1727,59.3,185.1,2.6,July,,
1728,59.3,186.1,0.4,July,,
1729,59.3,187.1,0,July,,
1730,59.3,188.1,0,July,,
1731,59.3,189.1,0,July,,
1732,59.3,190.1,0,July,,
1733,59.3,191.1,0,July,,
1734,59.3,192.1,0,July,,
1735,59.3,193.1,0,July,,
1736,59.3,194.1,0,July,,
1737,59.3,195.1,0,July,,
1738,59.3,196.1,0,July,,
1739,59.3,197.1,0,July,,
1740,59.3,198.1,0,July,,
1741,59.3,199.1,0,July,,
1742,59.3,200.1,0,July,,
1743,59.3,201.1,0,July,,
1744,60.3,181.1,0,July,,
1745,60.3,182.1,0,July,,
1746,60.3,183.1,0,July,,
1747,60.3,184.1,0,July,,
1748,60.3,185.1,0,July,,
1749,60.3,186.1,0,July,,
1750,60.3,187.1,0,July,,
1751,60.3,188.1,0,July,,
1752,60.3,189.1,0,July,,
1753,60.3,190.1,0,July,,
1754,60.3,191.1,0,July,,
1755,60.3,192.1,0,July,,
1756,60.3,193.1,0,July,,
1757,60.3,194.1,0,July,,
1758,60.3,195.1,0,July,,
1759,60.3,196.1,0,July,,
1760,60.3,197.1,0,July,,
1761,60.3,198.1,0,July,,
1762,60.3,199.1,0,July,,
1763,60.3,200.1,0,July,,
1764,60.3,201.1,0,July,,
1765,61.3,181.1,0,July,,
1766,61.3,182.1,0,July,,
1767,61.3,183.1,0,July,,
1768,61.3,184.1,0,July,,
1769,61.3,185.1,0,July,,
1770,61.3,186.1,0,July,,
1771,61.3,187.1,0,July,,
1772,61.3,188.1,0,July,,
1773,61.3,189.1,0,July,,
1774,61.3,190.1,0,July,,
1775,61.3,191.1,0,July,,
1776,61.3,192.1,0,July,,
1777,61.3,193.1,0,July,,
1778,61.3,194.1,0,July,,
1779,61.3,195.1,0,July,,
1780,61.3,196.1,0,July,,
1781,61.3,197.1,0,July,,
1782,61.3,198.1,0,July,,
1783,61.3,199.1,0,July,,
1784,61.3,200.1,0,July,,
1785,61.3,201.1,0,July,,
1786,62.3,181.1,0,July,,
1787,62.3,182.1,0,July,,
1788,62.3,183.1,0,July,,
1789,62.3,184.1,0,July,,
1790,62.3,185.1,0,July,,
1791,62.3,186.1,0,July,,
1792,62.3,187.1,0,July,,
1793,62.3,188.1,0,July,,
1794,62.3,189.1,0,July,,
1795,62.3,190.1,0,July,,
1796,62.3,191.1,0,July,,
1797,62.3,192.1,0,July,,
1798,62.3,193.1,0,July,,
1799,62.3,194.1,0,July,,
1800,62.3,195.1,0,July,,
1801,62.3,196.1,0,July,,
1802,62.3,197.1,0,July,,
1803,62.3,198.1,0,July,,
1804,62.3,199.1,0,July,,
1805,62.3,200.1,0,July,,
1806,62.3,201.1,0,July,,
1807,63.3,181.1,0,July,,
1808,63.3,182.1,0,July,,
1809,63.3,183.1,0,July,,
1810,63.3,184.1,0,July,,
1811,63.3,185.1,0,July,,
1812,63.3,186.1,0,July,,
1813,63.3,187.1,0,July,,
1814,63.3,188.1,0,July,,
1815,63.3,189.1,0,July,,
1816,63.3,190.1,0,July,,
1817,63.3,191.1,0,July,,
1818,63.3,192.1,0,July,,
1819,63.3,193.1,0,July,,
1820,63.3,194.1,0,July,,
1821,63.3,195.1,0,July,,
1822,63.3,196.1,0,July,,
1823,63.3,197.1,0,July,,
1824,63.3,198.1,0,July,,
1825,63.3,199.1,0,July,,
1826,63.3,200.1,0,July,,
1827,63.3,201.1,0,July,,
1828,64.3,181.1,0,July,,
1829,64.3,182.1,0,July,,
1830,64.3,183.1,0,July,,
1831,64.3,184.1,0,July,,
1832,64.3,185.1,0,July,,
1833,64.3,186.1,0,July,,
1834,64.3,187.1,0,July,,
1835,64.3,188.1,0,July,,
1836,64.3,189.1,0,July,,
1837,64.3,190.1,0,July,,
1838,64.3,191.1,0,July,,
1839,64.3,192.1,0,July,,
1840,64.3,193.1,0,July,,
1841,64.3,194.1,0,July,,
1842,64.3,195.1,0,July,,
1843,64.3,196.1,0,July,,
1844,64.3,197.1,0,July,,
1845,64.3,198.1,0,July,,
1846,64.3,199.1,0,July,,
1847,64.3,200.1,0,July,,
1848,64.3,201.1,0,July,,
1849,65.3,181.1,0,July,,
1850,65.3,182.1,0,July,,
1851,65.3,183.1,0,July,,
1852,65.3,184.1,0,July,,
1853,65.3,185.1,0,July,,
1854,65.3,186.1,0,July,,
1855,65.3,187.1,0,July,,
1856,65.3,188.1,0,July,,
1857,65.3,189.1,0,July,,
1858,65.3,190.1,0,July,,
1859,65.3,191.1,0,July,,
1860,65.3,192.1,0,July,,
1861,65.3,193.1,0,July,,
1862,65.3,194.1,0,July,,
1863,65.3,195.1,0,July,,
1864,65.3,196.1,0,July,,
1865,65.3,197.1,0,July,,
1866,65.3,198.1,0,July,,
1867,65.3,199.1,0,July,,
1868,65.3,200.1,0,July,,
1869,65.3,201.1,0,July,,
1870,66.3,181.1,0,July,,
1871,66.3,182.1,0,July,,
1872,66.3,183.1,0,July,,
1873,66.3,184.1,0,July,,
1874,66.3,185.1,0,July,,
1875,66.3,186.1,0,July,,
1876,66.3,187.1,0,July,,
1877,66.3,188.1,0,July,,
1878,66.3,189.1,0,July,,
1879,66.3,190.1,0,July,,
1880,66.3,191.1,0,July,,
1881,66.3,192.1,0,July,,
1882,66.3,193.1,0,July,,
1883,66.3,194.1,0,July,,
1884,66.3,195.1,0,July,,
1885,66.3,196.1,0,July,,
1886,66.3,197.1,0,July,,
1887,66.3,198.1,0,July,,
1888,66.3,199.1,0,July,,
1889,66.3,200.1,0,July,,
1890,66.3,201.1,0,July,,
1891,52.3,181.1,0,June,,
1892,52.3,182.1,0,June,,
1893,52.3,183.1,0,June,,
1894,52.3,184.1,0,June,,
1895,52.3,185.1,0,June,,
1896,52.3,186.1,0,June,,
1897,52.3,187.1,0,June,,
1898,52.3,188.1,0,June,,
1899,52.3,189.1,0,June,,
1900,52.3,190.1,0,June,,
1901,52.3,191.1,0,June,,
1902,52.3,192.1,0,June,,
1903,52.3,193.1,0,June,,
1904,52.3,194.1,0,June,,
1905,52.3,195.1,0,June,,
1906,52.3,196.1,0,June,,
1907,52.3,197.1,0,June,,
1908,52.3,198.1,0,June,,
1909,52.3,199.1,0,June,,
1910,52.3,200.1,0,June,,
1911,52.3,201.1,0,June,,
1912,53.3,181.1,0,June,,
1913,53.3,182.1,0,June,,
1914,53.3,183.1,0,June,,
1915,53.3,184.1,0,June,,
1916,53.3,185.1,0,June,,
1917,53.3,186.1,0,June,,
1918,53.3,187.1,0,June,,
1919,53.3,188.1,0,June,,
1920,53.3,189.1,0,June,,
1921,53.3,190.1,0,June,,
1922,53.3,191.1,0,June,,
1923,53.3,192.1,0,June,,
1924,53.3,193.1,0,June,,
1925,53.3,194.1,0,June,,
1926,53.3,195.1,0,June,,
1927,53.3,196.1,0,June,,
1928,53.3,197.1,0,June,,
1929,53.3,198.1,0,June,,
1930,53.3,199.1,0,June,,
1931,53.3,200.1,0,June,,
1932,53.3,201.1,0,June,,
1933,54.3,181.1,0,June,,
1934,54.3,182.1,0,June,,
1935,54.3,183.1,0,June,,
1936,54.3,184.1,0,June,,
1937,54.3,185.1,0,June,,
1938,54.3,186.1,0,June,,
1939,54.3,187.1,0,June,,
1940,54.3,188.1,0,June,,
1941,54.3,189.1,0,June,,
1942,54.3,190.1,0,June,,
1943,54.3,191.1,0,June,,
1944,54.3,192.1,3.18,June,,
1945,54.3,193.1,0,June,,
1946,54.3,194.1,0,June,,
1947,54.3,195.1,0,June,,
1948,54.3,196.1,0,June,,
1949,54.3,197.1,0,June,,
1950,54.3,198.1,0,June,,
1951,54.3,199.1,0,June,,
1952,54.3,200.1,0,June,,
1953,54.3,201.1,0,June,,
1954,55.3,181.1,0,June,,
1955,55.3,182.1,0,June,,
1956,55.3,183.1,0,June,,
1957,55.3,184.1,0,June,,
1958,55.3,185.1,0,June,,
1959,55.3,186.1,0,June,,
1960,55.3,187.1,0,June,,
1961,55.3,188.1,0,June,,
1962,55.3,189.1,0,June,,
1963,55.3,190.1,0,June,,
1964,55.3,191.1,27.26,June,,
1965,55.3,192.1,0,June,,
1966,55.3,193.1,0,June,,
1967,55.3,194.1,57.51,June,,
1968,55.3,195.1,0,June,,
1969,55.3,196.1,0,June,,
1970,55.3,197.1,0,June,,
1971,55.3,198.1,0,June,,
1972,55.3,199.1,0,June,,
1973,55.3,200.1,0,June,,
1974,55.3,201.1,0,June,,
1975,56.3,181.1,0,June,,
1976,56.3,182.1,0,June,,
1977,56.3,183.1,0,June,,
1978,56.3,184.1,0,June,,
1979,56.3,185.1,0,June,,
1980,56.3,186.1,0,June,,
1981,56.3,187.1,0,June,,
1982,56.3,188.1,0,June,,
1983,56.3,189.1,0,June,,
1984,56.3,190.1,0,June,,
1985,56.3,191.1,2430.45,June,,
1986,56.3,192.1,59927.36,June,,
1987,56.3,193.1,57875.33,June,,
1988,56.3,194.1,2341.06,June,,
1989,56.3,195.1,719.85,June,,
1990,56.3,196.1,6079.48,June,,
1991,56.3,197.1,0,June,,
1992,56.3,198.1,0,June,,
1993,56.3,199.1,0,June,,
1994,56.3,200.1,0,June,,
1995,56.3,201.1,0,June,,
1996,57.3,181.1,0,June,,
1997,57.3,182.1,0,June,,
1998,57.3,183.1,0,June,,
1999,57.3,184.1,0,June,,
2000,57.3,185.1,0,June,,
2001,57.3,186.1,0,June,,
2002,57.3,187.1,0,June,,
2003,57.3,188.1,3571.99,June,,
2004,57.3,189.1,0,June,,
2005,57.3,190.1,0,June,,
2006,57.3,191.1,4062.84,June,,
2007,57.3,192.1,22136.73,June,,
2008,57.3,193.1,3809.52,June,,
2009,57.3,194.1,0,June,,
2010,57.3,195.1,50940.33,June,,
2011,57.3,196.1,4282.46,June,,
2012,57.3,197.1,0,June,,
2013,57.3,198.1,0,June,,
2014,57.3,199.1,0,June,,
2015,57.3,200.1,0,June,,
2016,57.3,201.1,0,June,,
2017,58.3,181.1,0,June,,
2018,58.3,182.1,0,June,,
2019,58.3,183.1,0.56,June,,
2020,58.3,184.1,0,June,,
2021,58.3,185.1,0,June,,
2022,58.3,186.1,0,June,,
2023,58.3,187.1,0,June,,
2024,58.3,188.1,0,June,,
2025,58.3,189.1,0,June,,
2026,58.3,190.1,0,June,,
2027,58.3,191.1,0,June,,
2028,58.3,192.1,0,June,,
2029,58.3,193.1,93744.39,June,,
2030,58.3,194.1,195085.68,June,,
2031,58.3,195.1,57192.41,June,,
2032,58.3,196.1,267208.5,June,,
2033,58.3,197.1,118241.6,June,,
2034,58.3,198.1,0,June,,
2035,58.3,199.1,0,June,,
2036,58.3,200.1,0,June,,
2037,58.3,201.1,0,June,,
2038,59.3,181.1,0,June,,
2039,59.3,182.1,0,June,,
2040,59.3,183.1,0,June,,
2041,59.3,184.1,0,June,,
2042,59.3,185.1,0,June,,
2043,59.3,186.1,0,June,,
2044,59.3,187.1,0,June,,
2045,59.3,188.1,0,June,,
2046,59.3,189.1,0,June,,
2047,59.3,190.1,0,June,,
2048,59.3,191.1,0,June,,
2049,59.3,192.1,0,June,,
2050,59.3,193.1,0,June,,
2051,59.3,194.1,647,June,,
2052,59.3,195.1,118671.35,June,,
2053,59.3,196.1,30963.39,June,,
2054,59.3,197.1,0,June,,
2055,59.3,198.1,0,June,,
2056,59.3,199.1,0,June,,
2057,59.3,200.1,0,June,,
2058,59.3,201.1,0,June,,
2059,60.3,181.1,0,June,,
2060,60.3,182.1,0,June,,
2061,60.3,183.1,0,June,,
2062,60.3,184.1,0,June,,
2063,60.3,185.1,0,June,,
2064,60.3,186.1,0,June,,
2065,60.3,187.1,0,June,,
2066,60.3,188.1,0,June,,
2067,60.3,189.1,0,June,,
2068,60.3,190.1,0,June,,
2069,60.3,191.1,0,June,,
2070,60.3,192.1,0,June,,
2071,60.3,193.1,0,June,,
2072,60.3,194.1,0,June,,
2073,60.3,195.1,0,June,,
2074,60.3,196.1,0,June,,
2075,60.3,197.1,0,June,,
2076,60.3,198.1,0,June,,
2077,60.3,199.1,0,June,,
2078,60.3,200.1,0,June,,
2079,60.3,201.1,0,June,,
2080,61.3,181.1,0,June,,
2081,61.3,182.1,0,June,,
2082,61.3,183.1,0,June,,
2083,61.3,184.1,0,June,,
2084,61.3,185.1,0,June,,
2085,61.3,186.1,0,June,,
2086,61.3,187.1,0,June,,
2087,61.3,188.1,0,June,,
2088,61.3,189.1,0,June,,
2089,61.3,190.1,0,June,,
2090,61.3,191.1,0,June,,
2091,61.3,192.1,0,June,,
2092,61.3,193.1,0,June,,
2093,61.3,194.1,0,June,,
2094,61.3,195.1,0,June,,
2095,61.3,196.1,0,June,,
2096,61.3,197.1,0,June,,
2097,61.3,198.1,0,June,,
2098,61.3,199.1,0,June,,
2099,61.3,200.1,0,June,,
2100,61.3,201.1,0,June,,
2101,62.3,181.1,0,June,,
2102,62.3,182.1,0,June,,
2103,62.3,183.1,0,June,,
2104,62.3,184.1,0,June,,
2105,62.3,185.1,0,June,,
2106,62.3,186.1,0,June,,
2107,62.3,187.1,0,June,,
2108,62.3,188.1,0,June,,
2109,62.3,189.1,0,June,,
2110,62.3,190.1,0,June,,
2111,62.3,191.1,0,June,,
2112,62.3,192.1,0,June,,
2113,62.3,193.1,0,June,,
2114,62.3,194.1,0,June,,
2115,62.3,195.1,0,June,,
2116,62.3,196.1,0,June,,
2117,62.3,197.1,0,June,,
2118,62.3,198.1,0,June,,
2119,62.3,199.1,0,June,,
2120,62.3,200.1,0,June,,
2121,62.3,201.1,0,June,,
2122,63.3,181.1,0,June,,
2123,63.3,182.1,0,June,,
2124,63.3,183.1,0,June,,
2125,63.3,184.1,0,June,,
2126,63.3,185.1,0,June,,
2127,63.3,186.1,0,June,,
2128,63.3,187.1,0,June,,
2129,63.3,188.1,0,June,,
2130,63.3,189.1,0,June,,
2131,63.3,190.1,0,June,,
2132,63.3,191.1,0,June,,
2133,63.3,192.1,0,June,,
2134,63.3,193.1,0,June,,
2135,63.3,194.1,0,June,,
2136,63.3,195.1,0,June,,
2137,63.3,196.1,0,June,,
2138,63.3,197.1,0,June,,
2139,63.3,198.1,0,June,,
2140,63.3,199.1,0,June,,
2141,63.3,200.1,0,June,,
2142,63.3,201.1,0,June,,
2143,64.3,181.1,0,June,,
2144,64.3,182.1,0,June,,
2145,64.3,183.1,0,June,,
2146,64.3,184.1,0,June,,
2147,64.3,185.1,0,June,,
2148,64.3,186.1,0,June,,
2149,64.3,187.1,0,June,,
2150,64.3,188.1,0,June,,
2151,64.3,189.1,0,June,,
2152,64.3,190.1,0,June,,
2153,64.3,191.1,0,June,,
2154,64.3,192.1,0,June,,
2155,64.3,193.1,0,June,,
2156,64.3,194.1,0,June,,
2157,64.3,195.1,0,June,,
2158,64.3,196.1,0,June,,
2159,64.3,197.1,0,June,,
2160,64.3,198.1,0,June,,
