Year,Detail Record Count,Date Loaded from AKR,Date Loaded to Repository,FMP Area,FMP Subarea,NMFS Area,Gear,Target,Species Group,Species,Processor Federal Permit,Processor Name,Processor Vessel,Processor Plant/Operation,Vessel Federal Permit,Vessel Name,Vessel Length,# Distinct Processors,# Distinct Vessels,Conf Flag,Discards (mt),Retained (mt),Total Catch (mt),Discard Rate,Reporting Area Code
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,514,NPT,Yellowfin Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",1996,"""American Seafoods Co LLC""",KATIE ANN,FLD,1996,KATIE ANN,296,1,1,1,77.2093246,1743.786345,1820.99567,4.239951026,514
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,514,NPT,Yellowfin Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",2110,"""Cape Horn Vessel Llc""",CAPE HORN,FCP,2110,CAPE HORN,158,1,1,1,23.4676059,1246.854374,1270.32198,1.847374624,514
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,514,NPT,Yellowfin Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",2123,"""SEAFREEZE ALASKA I LLC""",VAERDAL,FCP,2123,VAERDAL,124,1,1,1,3.3814694,400.2391106,403.62058,0.837784188,514
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,514,NPT,Yellowfin Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",2134,"""Ocean Peace Inc""",OCEAN PEACE,FLD,685,GREEN HOPE,98,1,1,1,0.7045531,38.7225169,39.42707,1.786978084,514
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,514,NPT,Yellowfin Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",2134,"""Ocean Peace Inc""",OCEAN PEACE,FLD,2134,OCEAN PEACE,219,1,1,1,22.5296218,1013.345128,1035.87475,2.174936864,514
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,514,NPT,Yellowfin Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",2733,"""SEAFREEZE ALASKA I LLC""",SEAFREEZE ALASKA,FCP,2046,ALASKA BEAUTY,98,1,1,1,4.4991846,107.7950954,112.29428,4.006601761,514
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,514,NPT,Yellowfin Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",2733,"""SEAFREEZE ALASKA I LLC""",SEAFREEZE ALASKA,FCP,2733,SEAFREEZE ALASKA,295,1,1,1,46.375201,1233.297639,1279.67284,3.623988847,514
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,514,NPT,Yellowfin Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",2733,"""SEAFREEZE ALASKA I LLC""",SEAFREEZE ALASKA,FCP,3373,ALASKA PROVIDER,171,1,1,1,13.7302222,274.2144178,287.94464,4.768354848,514
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,514,NPT,Yellowfin Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",2733,"""SEAFREEZE ALASKA I LLC""",SEAFREEZE ALASKA,FCP,6202,ALASKA ENDEAVOR,130,1,1,1,42.4844069,1207.822263,1250.30667,3.39791892,514
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,514,NPT,Yellowfin Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",2733,"""SEAFREEZE ALASKA I LLC""",SEAFREEZE ALASKA,FCP,11770,ALASKA KNIGHT,144,1,1,1,27.8189477,864.8440223,892.66297,3.116399877,514
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,514,NPT,Yellowfin Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",2800,"""US Fishing LLC""",US INTREPID,FLD,1964,OCEAN HUNTER,99,1,1,1,2.484331,44.793359,47.27769,5.254763928,514
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,514,NPT,Yellowfin Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",2800,"""US Fishing LLC""",US INTREPID,FLD,2800,US INTREPID,185,1,1,1,14.1222504,1495.29284,1509.41509,0.935610787,514
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,514,NPT,Yellowfin Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",3367,"""SEAFREEZE ALASKA I LLC""",LEGACY,FCP,3367,LEGACY,132,1,1,1,20.47926,524.37742,544.85668,3.758650807,514
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,514,NPT,Yellowfin Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",3369,"""Unimak Vessel Llc""",UNIMAK,FCP,3369,UNIMAK,185,1,1,1,4.5384309,423.5418591,428.08029,1.060182168,514
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,514,NPT,Yellowfin Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",34017,"""O'HARA CORPORATION""",ARAHO,FCP,34017,ARAHO,194,1,1,1,11.8244311,2252.656079,2264.48051,0.522169701,514
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,514,NPT,Yellowfin Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",3423,"""Fishing Company Of Alaska Inc""",ALASKA WARRIOR,FLD,3423,ALASKA WARRIOR,215,1,1,1,15.0404905,596.4886995,611.52919,2.459488565,514
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,514,NPT,Yellowfin Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",34249,"""SEAFREEZE ALASKA I LLC""",SEAFREEZE AMERICA,FCP,2046,ALASKA BEAUTY,98,1,1,1,5.616516,510.107064,515.72358,1.089055498,514
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,514,NPT,Yellowfin Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",34249,"""SEAFREEZE ALASKA I LLC""",SEAFREEZE AMERICA,FCP,3373,ALASKA PROVIDER,171,1,1,1,10.4232797,1001.32049,1011.74377,1.030229195,514
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,514,NPT,Yellowfin Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",34249,"""SEAFREEZE ALASKA I LLC""",SEAFREEZE AMERICA,FCP,11770,ALASKA KNIGHT,144,1,1,1,2.583602,255.776598,258.3602,1,514
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,514,NPT,Yellowfin Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",34249,"""SEAFREEZE ALASKA I LLC""",SEAFREEZE AMERICA,FCP,34249,SEAFREEZE AMERICA,208,1,1,1,6.4994801,643.4485299,649.94801,1,514
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,514,NPT,Yellowfin Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",3694,"""Arica Vessel Llc""",ARICA,FCP,3694,ARICA,186,1,1,1,40.4412987,1976.198961,2016.64026,2.005379913,514
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,514,NPT,Yellowfin Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",3819,"""Ohara Corporation""",ALASKA SPIRIT,FCP,3819,ALASKA SPIRIT,221,1,1,1,22.2181223,1622.616938,1644.83506,1.350781172,514
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,514,NPT,Yellowfin Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",3835,"""Cascade Fishing Inc""",SEAFISHER,FLD,685,GREEN HOPE,98,1,1,1,0,37.35488,37.35488,0,514
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,514,NPT,Yellowfin Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",3835,"""Cascade Fishing Inc""",SEAFISHER,FLD,3835,SEAFISHER,230,1,1,1,9.0567574,1365.649493,1374.70625,0.658814012,514
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,514,NPT,Yellowfin Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",4092,"""Ohara Corporation""",CONSTELLATION,FCP,4092,CONSTELLATION,166,1,1,1,10.7351943,1118.794816,1129.53001,0.950412491,514
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,514,NPT,Yellowfin Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",4093,"""Fishing Company Of Alaska Inc""",ALASKA VICTORY,FLD,685,GREEN HOPE,98,1,1,1,0,44.79841,44.79841,0,514
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,514,NPT,Yellowfin Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",4093,"""Fishing Company Of Alaska Inc""",ALASKA VICTORY,FLD,4093,ALASKA VICTORY,227,1,1,1,4.21541,1473.85787,1478.07328,0.285196279,514
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,514,NPT,Yellowfin Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",4635,"""Ohara Corporation""",DEFENDER,FCP,4635,DEFENDER,123,1,1,1,3.9578997,1198.44021,1202.39811,0.329167159,514
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,514,NPT,Yellowfin Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",5293,"""Icicle Seafoods Inc""",GORDON JENSEN,FLD,1641,STORM PETREL,123,1,1,1,1.192153812,79.585,80.77715381,1.475855184,514
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,514,NPT,Yellowfin Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",5293,"""Icicle Seafoods Inc""",GORDON JENSEN,FLD,3402,CARAVELLE,86,1,1,1,0,134.833,134.833,0,514
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,514,NPT,Yellowfin Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",5822,"""Ohara Corporation""",ENTERPRISE,FCP,5822,ENTERPRISE,120,1,1,1,23.6532448,1403.815185,1427.46843,1.657006509,514
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,514,NPT,Yellowfin Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",661,"""Glacier Fish Co Llc""",NORTHERN GLACIER,FCP,661,NORTHERN GLACIER,201,1,1,1,25.5829748,2125.703585,2151.28656,1.189194191,514
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,HAL,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",2833,"""Gulf Mist Inc""",ALASKA MIST,FCP,2833,ALASKA MIST,174,1,1,1,0.6753,0,0.6753,100,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,HAL,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",33320,"""Northern Leader Fisheries LLC""",NORTHERN LEADER,FCP,33320,NORTHERN LEADER,184,1,1,1,0.1421476,1.8885324,2.03068,7,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,HAL,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",34615,"""""",FV FLICKA,,34615,FV FLICKA,140,1,1,1,31.41428,0,31.41428,100,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,HAL,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",372,"""Liberator Fisheries Llc""",U S  LIBERATOR,FCP,372,U S  LIBERATOR,162,1,1,1,0.44837,0,0.44837,100,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,HAL,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",4306,"""Shelfords Boat Ltd""",ALASKAN LADY,FCP,4306,ALASKAN LADY,180,1,1,1,1.94916,0,1.94916,100,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,HAL,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",4569,"""F/v Lilli Ann""",LILLI ANN,FCP,4569,LILLI ANN,141,1,1,1,10.58354,0,10.58354,100,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,HAL,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",4578,"""Siberian Sea Fisheries LLC""",SIBERIAN SEA,FCP,4578,SIBERIAN SEA,136,1,1,1,0.77101,0,0.77101,100,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,NPT,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",1610,"""Rebecca Irene Vessel LLC""",REBECCA IRENE,FCP,1610,REBECCA IRENE,140,1,1,1,0.0135548,1.3419252,1.35548,1,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,NPT,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",2110,"""Cape Horn Vessel Llc""",CAPE HORN,FCP,2110,CAPE HORN,158,1,1,1,0.13604,0,0.13604,100,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,NPT,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",3367,"""SEAFREEZE ALASKA I LLC""",LEGACY,FCP,3367,LEGACY,132,1,1,1,1.1607805,22.0548295,23.21561,5,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,NPT,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",3369,"""Unimak Vessel Llc""",UNIMAK,FCP,3369,UNIMAK,185,1,1,1,0.0235668,2.3331132,2.35668,1,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,NPT,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",3694,"""Arica Vessel Llc""",ARICA,FCP,3694,ARICA,186,1,1,1,0,0.03593,0.03593,0,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,NPT,Pollock - bottom,Yellowfin Sole,"""sole, yellowfin""",2110,"""Cape Horn Vessel Llc""",CAPE HORN,FCP,2110,CAPE HORN,158,1,1,1,0.0028137,0.2785563,0.28137,1,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,NPT,Pollock - bottom,Yellowfin Sole,"""sole, yellowfin""",4092,"""Ohara Corporation""",CONSTELLATION,FCP,4092,CONSTELLATION,166,1,1,1,0.0033386,0.3305214,0.33386,1,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,NPT,Rock Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",1610,"""Rebecca Irene Vessel LLC""",REBECCA IRENE,FCP,1610,REBECCA IRENE,140,1,1,1,0.0915701,9.0654399,9.15701,1,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,NPT,Rock Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",1879,"""North Pacific Fishing Inc""",AMERICAN NO I,FLD,1879,AMERICAN NO I,160,1,1,1,0,3.72295,3.72295,0,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,NPT,Rock Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",2110,"""Cape Horn Vessel Llc""",CAPE HORN,FCP,2110,CAPE HORN,158,1,1,1,2.0499414,78.0387586,80.0887,2.559588806,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,NPT,Rock Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",2123,"""SEAFREEZE ALASKA I LLC""",VAERDAL,FCP,2123,VAERDAL,124,1,1,1,0,90.09652,90.09652,0,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,NPT,Rock Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",2134,"""Ocean Peace Inc""",OCEAN PEACE,FLD,2134,OCEAN PEACE,219,1,1,1,0.0214163,2.1202137,2.14163,1,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,NPT,Rock Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",2800,"""US Fishing LLC""",US INTREPID,FLD,2800,US INTREPID,185,1,1,1,0,1.84969,1.84969,0,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,NPT,Rock Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",3367,"""SEAFREEZE ALASKA I LLC""",LEGACY,FCP,3367,LEGACY,132,1,1,1,4.8357465,91.8791835,96.71493,5,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,NPT,Rock Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",3369,"""Unimak Vessel Llc""",UNIMAK,FCP,3369,UNIMAK,185,1,1,1,0.547732,30.508988,31.05672,1.763650508,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,NPT,Rock Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",3694,"""Arica Vessel Llc""",ARICA,FCP,3694,ARICA,186,1,1,1,0,42.66945,42.66945,0,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,NPT,Rock Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",4635,"""Ohara Corporation""",DEFENDER,FCP,4635,DEFENDER,123,1,1,1,0,1.50027,1.50027,0,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,NPT,Rock Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",661,"""Glacier Fish Co Llc""",NORTHERN GLACIER,FCP,661,NORTHERN GLACIER,201,1,1,1,0.0015284,0.1513116,0.15284,1,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,NPT,Yellowfin Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",2123,"""SEAFREEZE ALASKA I LLC""",VAERDAL,FCP,2123,VAERDAL,124,1,1,1,0,92.00309,92.00309,0,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,NPT,Yellowfin Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",2134,"""Ocean Peace Inc""",OCEAN PEACE,FLD,2134,OCEAN PEACE,219,1,1,1,1.2470825,23.6945675,24.94165,5,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,NPT,Yellowfin Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",3369,"""Unimak Vessel Llc""",UNIMAK,FCP,3369,UNIMAK,185,1,1,1,1.8663492,184.7685708,186.63492,1,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,NPT,Yellowfin Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",3423,"""Fishing Company Of Alaska Inc""",ALASKA WARRIOR,FLD,685,GREEN HOPE,98,1,1,1,0,10.33081,10.33081,0,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,NPT,Yellowfin Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",3423,"""Fishing Company Of Alaska Inc""",ALASKA WARRIOR,FLD,3423,ALASKA WARRIOR,215,1,1,1,0,33.34326,33.34326,0,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,NPT,Yellowfin Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",3694,"""Arica Vessel Llc""",ARICA,FCP,3694,ARICA,186,1,1,1,0,151.40039,151.40039,0,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,NPT,Yellowfin Sole - BSAI,Yellowfin Sole,"""sole, yellowfin""",4635,"""Ohara Corporation""",DEFENDER,FCP,4635,DEFENDER,123,1,1,1,0.1211532,17.8305068,17.95166,0.674885777,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,POT,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",4102,"""Shelfords Boat Ltd""",ALEUTIAN LADY,FCP,4102,ALEUTIAN LADY,165,1,1,1,7.9118,0,7.9118,100,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,POT,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",5306,"""Trident Seafoods Corporation""",,AKU,651,RUFF AND REDDY,90,1,1,1,5.804835182,0.469,6.273835182,92.52450875,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,POT,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",5306,"""Trident Seafoods Corporation""",,AKU,5382,CAPE CAUTION,108,1,1,1,4.802399937,0.004,4.806399937,99.91677763,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,POT,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",5306,"""Trident Seafoods Corporation""",,AKU,5717,VALIANT,111,1,1,1,3.3418432,0.026,3.3678432,99.22799256,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,POT,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",5306,"""Trident Seafoods Corporation""",,AKU,32693,KAIA,58,1,1,1,7.949829333,0.577,8.526829333,93.23312362,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,POT,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",5310,"""Unisea Inc""",,DUT,2841,ARCTIC LADY,133,1,1,1,4.178073208,0.069,4.247073208,98.37535176,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,POT,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",5310,"""Unisea Inc""",,DUT,3035,SEABROOKE,109,1,1,1,0.821856344,2.906,3.727856344,22.04635234,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,POT,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",5320,"""Alyeska Seafoods Inc""",,DUT,651,RUFF AND REDDY,90,1,1,1,0.111912257,0.154,0.265912257,42.08615965,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,POT,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",5323,"""Western Alaska Fisheries""",,DUT,2841,ARCTIC LADY,133,1,1,1,2.667013857,0,2.667013857,100,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,POT,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",5323,"""Western Alaska Fisheries""",,DUT,3035,SEABROOKE,109,1,1,1,9.897016798,4.344,14.2410168,69.4965601,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,POT,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",5323,"""Western Alaska Fisheries""",,DUT,5382,CAPE CAUTION,108,1,1,1,1.621590716,0.01,1.631590716,99.38710119,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,POT,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",5323,"""Western Alaska Fisheries""",,DUT,5717,VALIANT,111,1,1,1,1.386144348,0,1.386144348,100,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,POT,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",5358,"""Peter Pan Seafoods Inc""",,KCO,651,RUFF AND REDDY,90,1,1,1,1.470635143,0.015,1.485635143,98.99033083,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,POT,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",5358,"""Peter Pan Seafoods Inc""",,KCO,3035,SEABROOKE,109,1,1,1,6.193227845,17.06,23.25322784,26.63384149,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,POT,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",5358,"""Peter Pan Seafoods Inc""",,KCO,5717,VALIANT,111,1,1,1,9.893087785,0.391,10.28408778,96.19800989,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,POT,Pacific Cod,Yellowfin Sole,"""sole, yellowfin""",7161,"""Arctic Sablefish LLC""",ALEUTIAN SABLE,FLD,7161,ALEUTIAN SABLE,124,1,1,1,5.93716,0,5.93716,100,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",1607,"""Golden Alaska Seafoods Llc""",GOLDEN ALASKA,FCP,395,ALYESKA,122,1,1,1,0,0.80262,0.80262,0,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",1607,"""Golden Alaska Seafoods Llc""",GOLDEN ALASKA,FCP,519,VANGUARD,94,1,1,1,0,0.57607,0.57607,0,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",1607,"""Golden Alaska Seafoods Llc""",GOLDEN ALASKA,FCP,1229,OCEAN LEADER,120,1,1,1,0,0.69551,0.69551,0,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",2943,"""Arctic Storm Inc""",ARCTIC STORM,FCP,2943,ARCTIC STORM,334,1,1,1,0,0.99531,0.99531,0,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",3245,"""Trident Seafoods Corporation""",SEATTLE ENTERPRISE,FLD,3245,SEATTLE ENTERPRISE,270,1,1,1,2.80475,0,2.80475,100,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",3261,"""American Seafoods Company LLC""",NORTHERN EAGLE,FCP,3261,NORTHERN EAGLE,341,1,1,1,0,0.25303,0.25303,0,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",3357,"""Glacier Fish Co Llc""",PHOENIX,FCP,3357,PHOENIX,276,1,1,1,1.37618,0,1.37618,100,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",3396,"""Arctic Fjord Inc""",ARCTIC FJORD,FCP,3396,ARCTIC FJORD,275,1,1,1,17.60043,0,17.60043,100,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",3414,"""Starbound LLC""",STARBOUND,FCP,3414,STARBOUND,300,1,1,1,0,1.0492,1.0492,0,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",3442,"""American Seafoods Company LLC""",OCEAN ROVER,FCP,3442,OCEAN ROVER,256,1,1,1,0,1.36069,1.36069,0,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",3671,"""Trident Seafoods Corporation""",KODIAK ENTERPRISE,FLD,3671,KODIAK ENTERPRISE,275,1,1,1,2.99144,0,2.99144,100,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",3681,"""American Seafoods Company LLC""",AMERICAN DYNASTY,FCP,3681,AMERICAN DYNASTY,272,1,1,1,0,0.52584,0.52584,0,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",3703,"""Phoenix Processor Ltd Partnership""",OCEAN PHOENIX,FCP,421,PACIFIC FURY,110,1,1,1,0,0.14993,0.14993,0,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",3703,"""Phoenix Processor Ltd Partnership""",OCEAN PHOENIX,FCP,517,VESTERAALEN,124,1,1,1,0,0.3823,0.3823,0,516
2018,1,7/14/19 19:41,7/18/19 11:39,BSAI,BS,516,PTR,Pollock - midwater,Yellowfin Sole,"""sole, yellowfin""",3703,"""Phoenix Processor Ltd Partnership""",OCEAN PHOENIX,FCP,723,MARGARET LYN,123,1,1,1,0,0.10181,0.10181,0,516
