Year,month,day,Weight,vessel type,vessel type,vessel type,latitude,longitude,Month
2019,3,21,3178.86,2,2,2,58.054,-168.756,March
2019,3,21,16838.05,1,1,1,56.814,-164.206,March
2019,3,21,3.28,1,1,1,56.05,-163.5,March
2019,3,21,2.02,1,1,1,56.092,-163.575,March
2019,3,21,5.09,2,2,2,56.606,-167.291,March
2019,3,21,3125.54,1,1,1,56.958,-166.975,March
2019,3,22,8929.33,1,1,1,57.233,-166.433,March
2019,3,22,3904.59,1,1,1,57.225,-166.408,March
2019,3,22,6746.65,1,1,1,57.1,-165.084,March
2019,3,22,739.33,1,1,1,57.231,-165.431,March
2019,3,22,3.27,1,1,1,55.29,-164.014,March
2019,3,22,4234.46,1,1,1,56.649,-164.328,March
2019,3,22,6570.13,1,1,1,56.584,-164.213,March
2019,3,22,6864.09,1,1,1,58.178,-168.805,March
2019,3,22,29084.77,1,1,1,58.204,-169.007,March
2019,3,22,14092.29,1,1,1,58.076,-168.9,March
2019,3,22,30223.14,1,1,1,58.242,-169.051,March
2019,3,22,81.57,1,1,1,56.117,-163.5,March
2019,3,22,146.35,1,1,1,56.125,-163.558,March
2019,3,22,2.89,2,2,2,55.383,-163.858,March
2019,3,22,1566.74,1,1,1,57.433,-165.904,March
2019,3,22,1575.36,1,1,1,57.319,-165.726,March
2019,3,22,19225.06,1,1,1,56.653,-164.113,March
2019,3,22,1539.92,1,1,1,57.368,-163.832,March
2019,3,22,3434.65,1,1,1,57.325,-163.849,March
2019,3,22,2667.81,1,1,1,57.376,-163.825,March
2019,3,22,18.95,1,1,1,55.988,-164.088,March
2019,3,22,2090.74,2,2,2,57.435,-163.943,March
2019,3,22,4115.94,2,2,2,57.151,-163.704,March
2019,3,22,13758.93,1,1,1,56.702,-164.012,March
2019,3,22,17723.74,2,2,2,58.229,-168.976,March
2019,3,22,18.4,1,1,1,56.156,-163.556,March
2019,3,22,10051.45,1,1,1,57.26,-163.772,March
2019,3,22,16443.12,1,1,1,56.649,-164.248,March
2019,3,22,9493.39,1,1,1,56.677,-164.036,March
2019,3,22,12044.17,1,1,1,56.643,-164.265,March
2019,3,22,29164.85,1,1,1,56.642,-164.082,March
2019,3,22,6617.53,2,2,2,58.17,-168.925,March
2019,3,22,2776.1,2,2,2,57.163,-164.619,March
2019,3,22,5464.75,2,2,2,58.161,-168.95,March
2019,3,22,6968.82,1,1,1,58.187,-168.944,March
2019,3,22,9647.71,1,1,1,57.276,-163.683,March
2019,3,22,6.04,1,1,1,56.5,-167.1,March
2019,3,22,3203.56,1,1,1,56.633,-164.108,March
2019,3,22,10659.52,1,1,1,58.233,-168.915,March
2019,3,22,141.83,1,1,1,55.367,-163.6,March
2019,3,22,13375,2,2,2,58.159,-169.534,March
2019,3,22,6.84,1,1,1,55.306,-164.002,March
2019,3,22,36.01,1,1,1,56.146,-163.477,March
2019,3,22,2706.93,1,1,1,57.423,-163.933,March
2019,3,22,8353.88,1,1,1,58.136,-168.908,March
2019,3,22,14650.99,2,2,2,58.146,-168.946,March
2019,3,22,2.84,1,1,1,56.017,-164.2,March
2019,3,22,33.42,1,1,1,56.9,-170.725,March
2019,3,22,6057.05,1,1,1,57.267,-166.45,March
2019,3,22,6.31,1,1,1,57.753,-173.423,March
2019,3,22,184.25,1,1,1,57.983,-168.828,March
2019,3,22,14500.52,1,1,1,56.692,-164.186,March
2019,3,22,1400.87,1,1,1,56.582,-164.301,March
2019,3,22,9587.04,1,1,1,56.667,-164.219,March
2019,3,22,4241.99,1,1,1,56.632,-164.118,March
2019,3,22,571.5,1,1,1,56.112,-163.485,March
2019,3,22,3389.93,2,2,2,57.329,-163.836,March
2019,3,22,7075.23,1,1,1,57.149,-163.651,March
2019,3,22,25044.26,1,1,1,56.643,-164.013,March
2019,3,22,4721.65,1,1,1,57.487,-165.283,March
2019,3,22,8355.23,1,1,1,56.652,-164.163,March
2019,3,22,6.15,1,1,1,55.264,-164.195,March
2019,3,22,4.66,1,1,1,55.996,-163.983,March
2019,3,22,3899.96,2,2,2,57.29,-163.599,March
2019,3,22,9734.51,1,1,1,56.614,-164.287,March
2019,3,22,5601.49,1,1,1,56.644,-164.133,March
2019,3,22,3715.05,1,1,1,57.243,-163.318,March
2019,3,22,8057.48,2,2,2,57.279,-163.679,March
2019,3,22,1.75,2,2,2,55.455,-163.768,March
2019,3,22,2584.83,1,1,1,57.592,-165.567,March
2019,3,22,3553.71,1,1,1,56.616,-164.199,March
2019,3,22,97.82,1,1,1,55.333,-163.783,March
2019,3,22,7532.89,1,1,1,57.288,-163.618,March
2019,3,22,7851.95,1,1,1,56.657,-164.11,March
2019,3,22,12147.62,1,1,1,56.658,-164.075,March
2019,3,22,14536.47,2,2,2,58.143,-168.904,March
2019,3,22,1525.54,1,1,1,56.917,-166.358,March
2019,3,22,10277.2,1,1,1,56.617,-164.392,March
2019,3,22,7274.78,1,1,1,56.642,-164.033,March
2019,3,22,2088.97,1,1,1,57.141,-163.843,March
2019,3,22,1.58,1,1,1,55.176,-164.472,March
2019,3,22,4181.46,2,2,2,57.092,-163.642,March
2019,3,22,5043.24,1,1,1,57.103,-163.675,March
2019,3,22,6261.23,1,1,1,58.196,-168.861,March
2019,3,22,8013.2,1,1,1,58.106,-168.859,March
2019,3,22,1103.81,1,1,1,57.239,-164.801,March
2019,3,22,6058.28,1,1,1,57.299,-163.72,March
2019,3,22,2.29,1,1,1,58.747,-174.332,March
2019,3,22,15987.1,2,2,2,58.214,-169.016,March
2019,3,22,4971.2,1,1,1,56.633,-164.225,March
2019,3,22,40146.93,1,1,1,56.667,-164.042,March
2019,3,23,3267.36,2,2,2,57.29,-163.823,March
2019,3,23,5733.97,1,1,1,57.22,-164.155,March
2019,3,23,5659.01,1,1,1,56.646,-164.068,March
2019,3,23,3476.92,1,1,1,56.563,-164.138,March
2019,3,23,12480.77,2,2,2,58.327,-169.068,March
2019,3,23,6524.94,1,1,1,58.216,-168.983,March
2019,3,23,2787.72,1,1,1,58.209,-168.931,March
2019,3,23,27224.92,1,1,1,58.368,-169.391,March
2019,3,23,11672.2,2,2,2,58.255,-168.943,March
2019,3,23,10927.38,1,1,1,57.258,-163.676,March
2019,3,23,6131.85,1,1,1,57.243,-163.711,March
2019,3,23,211.2,1,1,1,56.209,-164.708,March
2019,3,23,6742.27,1,1,1,57.251,-163.683,March
2019,3,23,8715.21,1,1,1,58.269,-169.022,March
2019,3,23,3713.15,1,1,1,56.574,-164.066,March
2019,3,23,10215.53,1,1,1,58.305,-169.078,March
2019,3,23,5849.42,2,2,2,58.281,-169.044,March
2019,3,23,7456.52,2,2,2,58.23,-169.008,March
2019,3,23,14883.64,1,1,1,58.363,-169.183,March
2019,3,23,43.77,1,1,1,56.058,-164.075,March
2019,3,23,6247.22,1,1,1,56.603,-164.079,March
2019,3,23,35.35,1,1,1,55.487,-163.724,March
2019,3,23,9169.25,1,1,1,56.648,-164.122,March
2019,3,23,6773.24,1,1,1,57.25,-163.759,March
2019,3,23,1.64,2,2,2,55.423,-163.723,March
2019,3,23,1.25,1,1,1,55.381,-163.964,March
2019,3,23,3728.42,1,1,1,56.596,-164.138,March
2019,3,23,164.18,1,1,1,55.367,-163.6,March
2019,3,23,2830.63,1,1,1,57.47,-163.505,March
2019,3,23,4543.36,2,2,2,58.412,-169.127,March
2019,3,23,6219.44,1,1,1,56.518,-164.087,March
2019,3,23,9373.14,1,1,1,56.615,-164.017,March
2019,3,23,6391.91,1,1,1,56.636,-164.009,March
2019,3,23,2452.42,1,1,1,56.618,-164.023,March
2019,3,23,3495.03,1,1,1,57.233,-163.791,March
2019,3,23,15690.91,1,1,1,56.583,-164.05,March
2019,3,23,1359.9,1,1,1,57.249,-164.231,March
2019,3,23,2793.07,1,1,1,56.711,-164.017,March
2019,3,23,1949.96,1,1,1,56.575,-164.108,March
2019,3,23,3782.34,1,1,1,56.678,-164.118,March
2019,3,23,79.96,1,1,1,55.383,-163.683,March
2019,3,23,4530.57,1,1,1,57.428,-163.587,March
2019,3,23,1634.37,1,1,1,58.202,-168.904,March
2019,3,23,5679.11,1,1,1,56.662,-164.074,March
2019,3,23,1041.05,1,1,1,56.619,-164.046,March
2019,3,23,1763.52,2,2,2,58.192,-168.938,March
2019,3,23,5327.75,2,2,2,57.198,-163.67,March
2019,3,23,19261.26,2,2,2,58.355,-169.174,March
2019,3,23,1.17,1,1,1,56.55,-167.183,March
2019,3,23,167.16,1,1,1,56.033,-164.217,March
2019,3,23,3733.35,1,1,1,56.608,-164.133,March
2019,3,23,1388.43,1,1,1,56.708,-164.4,March
2019,3,23,4683.91,1,1,1,56.548,-164.219,March
2019,3,23,1858.14,1,1,1,58.226,-169.057,March
2019,3,23,9561.55,1,1,1,58.3,-169.323,March
2019,3,23,3987.25,1,1,1,57.531,-163.517,March
2019,3,23,2768.75,1,1,1,56.523,-164.118,March
2019,3,23,298.29,1,1,1,56.43,-164.298,March
2019,3,23,3.54,1,1,1,57.081,-170.933,March
2019,3,23,17841,1,1,1,58.327,-169.13,March
2019,3,23,8737.67,1,1,1,56.75,-164.143,March
2019,3,23,13233.49,1,1,1,58.256,-169.104,March
2019,3,23,4938.73,1,1,1,56.624,-164.193,March
2019,3,23,118.13,1,1,1,55.342,-163.733,March
2019,3,23,6.18,1,1,1,55.35,-163.7,March
2019,3,23,7360.42,1,1,1,58.396,-169.12,March
2019,3,23,8410.07,2,2,2,58.278,-169.024,March
2019,3,23,11924.84,1,1,1,56.653,-164.008,March
2019,3,23,4200,2,2,2,57.269,-163.81,March
2019,3,23,1.9,1,1,1,56.594,-167.316,March
2019,3,23,529.05,1,1,1,58.209,-168.952,March
2019,3,23,6123.6,1,1,1,56.575,-164.058,March
2019,3,23,2415.21,1,1,1,56.602,-164.085,March
2019,3,23,4777.13,1,1,1,57.288,-163.766,March
2019,3,23,15678.78,1,1,1,58.278,-169.203,March
2019,3,23,1862.03,1,1,1,57.356,-163.774,March
2019,3,23,2322.47,1,1,1,57.475,-163.474,March
2019,3,23,7587.41,1,1,1,56.61,-164.338,March
2019,3,23,48.6,1,1,1,56.028,-164.084,March
2019,3,23,1586.95,2,2,2,58.177,-168.917,March
2019,3,23,10346.42,1,1,1,58.315,-169.077,March
2019,3,23,5046.6,1,1,1,56.594,-164.077,March
2019,3,23,5269.19,1,1,1,56.564,-164.259,March
2019,3,23,4346.72,1,1,1,56.669,-164.502,March
2019,3,23,10079.69,1,1,1,58.282,-169.002,March
2019,3,23,12128.74,2,2,2,58.416,-169.229,March
2019,3,23,6247.48,1,1,1,57.184,-163.678,March
2019,3,24,4782.59,1,1,1,56.72,-164.176,March
2019,3,24,1408.65,1,1,1,56.793,-164.641,March
2019,3,24,1256.61,1,1,1,56.498,-164.853,March
2019,3,24,7923.06,1,1,1,58.383,-169.337,March
2019,3,24,951.09,1,1,1,56.674,-165.861,March
2019,3,24,55.61,1,1,1,56.692,-170.564,March
2019,3,24,2546.51,1,1,1,57.261,-166.58,March
2019,3,24,3681.9,2,2,2,58.453,-169.098,March
2019,3,24,293.88,1,1,1,56.375,-164.71,March
2019,3,24,33.81,1,1,1,56.697,-170.646,March
2019,3,24,4117.18,1,1,1,56.677,-164.476,March
2019,3,24,19517.47,1,1,1,58.376,-169.36,March
2019,3,24,8429.54,2,2,2,58.406,-169.501,March
2019,3,24,21029.08,1,1,1,58.389,-169.234,March
2019,3,24,4544.6,1,1,1,57.112,-166.508,March
2019,3,24,1901.25,1,1,1,57.038,-166.708,March
2019,3,24,296.9,1,1,1,57.444,-171.209,March
2019,3,24,2600.18,1,1,1,56.915,-164.257,March
2019,3,24,44.55,1,1,1,55.358,-163.692,March
2019,3,24,3996.04,2,2,2,58.449,-168.982,March
2019,3,24,17152.42,1,1,1,58.374,-169.509,March
2019,3,24,2800.64,1,1,1,56.793,-165.023,March
2019,3,24,6033.8,1,1,1,58.393,-169.218,March
2019,3,24,2410.15,1,1,1,56.5,-164.567,March
2019,3,24,4.49,1,1,1,55.467,-163.861,March
2019,3,24,2923.78,1,1,1,57.003,-163.742,March
2019,3,24,2352.63,1,1,1,57.233,-166.21,March
2019,3,24,1924.6,2,2,2,58.483,-169.626,March
2019,3,24,6948.59,2,2,2,58.447,-169.179,March
2019,3,24,7154.62,1,1,1,58.362,-169.339,March
2019,3,24,4648.26,2,2,2,58.382,-169.14,March
2019,3,24,3705.16,1,1,1,58.449,-169.671,March
2019,3,24,1770.96,1,1,1,57.282,-166.747,March
2019,3,24,2.1,2,2,2,56.028,-163.561,March
2019,3,24,1365.15,1,1,1,56.383,-164.592,March
2019,3,24,926.07,1,1,1,57.019,-164.205,March
2019,3,24,2.05,3,3,3,54.708,-165.045,March
2019,3,24,6.61,1,1,1,55.513,-163.721,March
2019,3,24,17.55,1,1,1,55.506,-163.853,March
2019,3,24,2773.27,1,1,1,56.786,-164.575,March
2019,3,24,5913.76,1,1,1,58.436,-169.118,March
2019,3,24,7299.9,1,1,1,58.456,-169.623,March
2019,3,24,1346.09,1,1,1,56.837,-164.603,March
2019,3,24,12667.16,2,2,2,58.378,-169.231,March
2019,3,24,4913.73,2,2,2,58.419,-169.124,March
2019,3,24,14002.42,2,2,2,58.424,-169.387,March
2019,3,24,104.73,1,1,1,56.592,-170.342,March
2019,3,24,3709.26,2,2,2,57.271,-166.487,March
2019,3,24,2033.3,2,2,2,57.251,-166.57,March
2019,3,24,7791.21,1,1,1,56.703,-164.526,March
2019,3,24,7912.97,1,1,1,58.428,-169.198,March
2019,3,24,3695.55,1,1,1,56.799,-164.653,March
2019,3,24,3105.12,1,1,1,56.804,-164.897,March
2019,3,24,502.16,1,1,1,56.55,-164.008,March
2019,3,24,106.48,1,1,1,56.707,-170.505,March
2019,3,24,10544.29,1,1,1,57.002,-163.818,March
2019,3,24,2969.41,1,1,1,57.524,-163.573,March
2019,3,24,5406.39,1,1,1,56.768,-164.651,March
2019,3,24,12199.94,1,1,1,58.438,-169.166,March
2019,3,24,35.75,1,1,1,56.585,-170.311,March
2019,3,24,2.66,1,1,1,57.459,-171.482,March
2019,3,24,3728.78,1,1,1,56.784,-164.778,March
2019,3,24,4940.55,1,1,1,58.388,-169.419,March
2019,3,24,25122,1,1,1,58.352,-169.304,March
2019,3,24,1608.97,1,1,1,56.678,-165.259,March
2019,3,24,3905.43,1,1,1,57.382,-166.552,March
2019,3,25,3162.37,1,1,1,56.963,-163.853,March
2019,3,25,1.82,1,1,1,55.769,-163.429,March
2019,3,25,45.53,1,1,1,55.504,-163.691,March
2019,3,25,21.7,1,1,1,56.575,-170.317,March
2019,3,25,159.85,1,1,1,55.358,-163.658,March
2019,3,25,4392.73,1,1,1,58.117,-169.197,March
2019,3,25,2258.76,2,2,2,58.568,-169.725,March
2019,3,25,125.94,1,1,1,55.324,-164.127,March
2019,3,25,1436.17,1,1,1,58.324,-169.092,March
2019,3,25,3.34,1,1,1,55.582,-163.598,March
2019,3,25,3012.59,1,1,1,55.375,-163.842,March
2019,3,25,2.55,1,1,1,55.585,-163.594,March
2019,3,25,54.83,1,1,1,55.342,-163.733,March
2019,3,25,32.96,1,1,1,56.022,-163.713,March
2019,3,25,5909.68,1,1,1,58.278,-169.198,March
2019,3,25,4323.1,2,2,2,58.302,-169.304,March
2019,3,25,2266.43,1,1,1,57.027,-163.213,March
2019,3,25,6035.06,1,1,1,57.022,-163.523,March
2019,3,25,3.68,1,1,1,55.533,-163.55,March
2019,3,25,1094.54,2,2,2,58.419,-169.533,March
2019,3,25,8069.49,1,1,1,58.401,-169.612,March
2019,3,25,6923.03,1,1,1,58.362,-169.567,March
2019,3,25,8475.73,2,2,2,58.398,-169.563,March
2019,3,25,8515.78,2,2,2,58.349,-169.321,March
2019,3,25,16.86,2,2,2,56.013,-163.592,March
2019,3,25,4648.71,1,1,1,57.621,-168.284,March
2019,3,25,902.96,1,1,1,58.693,-170.506,March
2019,3,25,2.7,1,1,1,56.008,-163.463,March
2019,3,25,7001.99,1,1,1,58.308,-169.327,March
2019,3,25,2977.36,1,1,1,58.563,-169.706,March
2019,3,25,977.12,1,1,1,58.536,-169.73,March
2019,3,25,8072.07,1,1,1,58.297,-169.393,March
2019,3,25,3.89,1,1,1,56.625,-167.808,March
2019,3,25,9613.74,1,1,1,57.878,-168.413,March
2019,3,25,3965.04,1,1,1,57.49,-166.49,March
2019,3,25,3376.18,1,1,1,58.27,-169.188,March
2019,3,25,1.08,1,1,1,55.684,-163.561,March
2019,3,25,1200.31,1,1,1,58.571,-170.341,March
2019,3,25,2344.54,2,2,2,58.276,-169.195,March
2019,3,25,4260.78,1,1,1,57.409,-166.219,March
2019,3,25,320.97,1,1,1,55.37,-164.015,March
2019,3,25,4768.77,1,1,1,58.346,-169.418,March
2019,3,25,3023.08,1,1,1,58.429,-169.585,March
2019,3,25,2353.35,1,1,1,58.64,-169.541,March
2019,3,25,6339.77,2,2,2,58.339,-169.246,March
2019,3,25,2681.14,1,1,1,58.405,-169.313,March
2019,3,25,1.84,3,3,3,54.697,-165.051,March
2019,3,25,5.13,2,2,2,56.006,-163.593,March
2019,3,25,9332.52,1,1,1,57.876,-168.456,March
2019,3,25,23612.02,1,1,1,57.88,-168.461,March
2019,3,25,13.02,1,1,1,55.598,-163.673,March
2019,3,25,1612.76,1,1,1,58.428,-169.507,March
2019,3,25,499.52,1,1,1,55.371,-164.034,March
2019,3,25,7332.35,1,1,1,58.567,-169.581,March
2019,3,25,2419.38,2,2,2,58.453,-169.553,March
2019,3,25,4651.67,1,1,1,58.367,-169.395,March
2019,3,25,77.82,2,2,2,56.025,-163.517,March
2019,3,25,82.38,2,2,2,56.022,-163.517,March
2019,3,25,6658.27,1,1,1,55.367,-163.967,March
2019,3,25,238.45,1,1,1,55.325,-164.075,March
2019,3,25,1.86,1,1,1,55.623,-163.491,March
2019,3,26,14271.5,1,1,1,58.029,-168.368,March
2019,3,26,41.07,1,1,1,55.35,-163.783,March
2019,3,26,20213.63,1,1,1,57.951,-168.28,March
2019,3,26,19637.22,2,2,2,57.971,-168.195,March
2019,3,26,15398.25,1,1,1,57.893,-168.187,March
2019,3,26,18518.13,1,1,1,57.913,-168.515,March
2019,3,26,4387.67,1,1,1,58.423,-169.548,March
2019,3,26,3797.95,1,1,1,58.282,-169.394,March
2019,3,26,10647.74,1,1,1,57.986,-168.898,March
2019,3,26,22909.42,2,2,2,57.869,-168.215,March
2019,3,26,2441.62,1,1,1,57.805,-168.405,March
2019,3,26,15325.43,1,1,1,58.083,-168.808,March
2019,3,26,10278.55,1,1,1,57.971,-168.439,March
2019,3,26,3410.58,1,1,1,58.513,-169.556,March
2019,3,26,5.71,2,2,2,56.007,-163.733,March
2019,3,26,1.55,1,1,1,56.674,-168.019,March
2019,3,26,9965.87,1,1,1,57.906,-168.408,March
2019,3,26,18385.86,1,1,1,57.971,-168.473,March
2019,3,26,49.98,2,2,2,56,-163.584,March
2019,3,26,12558.8,1,1,1,57.975,-168.308,March
2019,3,26,5323.4,1,1,1,58.397,-169.553,March
2019,3,26,33.75,1,1,1,55.86,-164.883,March
2019,3,26,10972.18,1,1,1,57.804,-168.466,March
2019,3,26,8913.31,1,1,1,57.95,-168.293,March
2019,3,26,4180.49,1,1,1,57.898,-168.192,March
2019,3,26,1316.53,1,1,1,58.638,-169.716,March
2019,3,26,1391.61,1,1,1,58.465,-169.118,March
2019,3,26,3442.29,1,1,1,58.355,-169.481,March
2019,3,26,6437.02,2,2,2,58.358,-169.403,March
2019,3,26,58.65,2,2,2,56.02,-163.642,March
2019,3,26,18935.94,2,2,2,57.931,-168.231,March
2019,3,26,3624.93,1,1,1,58.323,-169.522,March
2019,3,26,7059.13,1,1,1,58.253,-169.463,March
2019,3,26,8.49,1,1,1,55.966,-162.983,March
2019,3,26,8648.56,2,2,2,58.096,-168.803,March
2019,3,26,4176.58,1,1,1,58.333,-169.306,March
2019,3,26,7296.14,2,2,2,58.344,-169.462,March
2019,3,26,3902.72,2,2,2,58.518,-169.562,March
2019,3,26,37.13,2,2,2,56.014,-163.625,March
2019,3,26,3959.28,1,1,1,57.95,-168.393,March
2019,3,26,1.62,1,1,1,55.957,-162.974,March
2019,3,26,18281.38,2,2,2,57.944,-168.238,March
2019,3,26,1128.49,2,2,2,58.645,-169.691,March
2019,3,26,2486.29,2,2,2,58.429,-169.53,March
2019,3,26,3082.55,2,2,2,58.278,-169.402,March
2019,3,26,4516.53,1,1,1,57.77,-166.705,March
2019,3,26,10512.38,1,1,1,57.914,-168.125,March
2019,3,26,3718.09,1,1,1,55.685,-163.627,March
2019,3,26,18.92,1,1,1,55.686,-163.383,March
2019,3,26,16183.16,1,1,1,58.009,-168.318,March
2019,3,26,6020.99,1,1,1,57.961,-168.738,March
2019,3,26,18112.19,1,1,1,57.96,-168.423,March
2019,3,26,6906.41,2,2,2,58.555,-169.563,March
2019,3,26,2.41,1,1,1,56.583,-168.05,March
2019,3,26,52.68,1,1,1,56.608,-170.225,March
2019,3,27,6438.96,1,1,1,57.94,-168.037,March
2019,3,27,8024.76,2,2,2,57.974,-169.084,March
2019,3,27,17368.97,1,1,1,57.868,-168.158,March
2019,3,27,39671.57,1,1,1,57.916,-168.375,March
2019,3,27,25360.05,1,1,1,57.823,-168.151,March
2019,3,27,13029.84,2,2,2,57.907,-168.336,March
2019,3,27,11838.59,1,1,1,57.993,-168.829,March
2019,3,27,645.61,1,1,1,57.042,-164.318,March
2019,3,27,6087.12,1,1,1,57.35,-163.979,March
2019,3,27,15119.68,1,1,1,57.926,-168.275,March
2019,3,27,3720.11,1,1,1,57.93,-168.377,March
2019,3,27,6387.12,1,1,1,57.984,-168.128,March
2019,3,27,35768.31,1,1,1,57.864,-168.078,March
2019,3,27,7441.39,2,2,2,57.928,-168.08,March
2019,3,27,21959.72,1,1,1,57.842,-168.212,March
2019,3,27,59.35,1,1,1,55.762,-163.162,March
2019,3,27,26.79,1,1,1,55.797,-163.564,March
2019,3,27,7204.75,2,2,2,57.955,-167.887,March
2019,3,27,3849.68,1,1,1,57.402,-163.798,March
2019,3,27,4798.72,1,1,1,57.999,-168.213,March
2019,3,27,8825.09,1,1,1,57.977,-168.227,March
2019,3,27,9936.15,1,1,1,57.928,-168.33,March
2019,3,27,4411.65,1,1,1,57.961,-168.352,March
2019,3,27,7735,1,1,1,57.941,-168.336,March
2019,3,27,16722.08,2,2,2,57.908,-168.453,March
2019,3,27,17.59,1,1,1,57.633,-171.047,March
2019,3,27,31638.38,1,1,1,57.863,-168.143,March
2019,3,27,26370.64,2,2,2,57.905,-167.99,March
2019,3,27,46.82,1,1,1,56.612,-170.28,March
2019,3,27,4780.49,1,1,1,57.986,-168.176,March
2019,3,27,18913.32,1,1,1,57.903,-167.903,March
2019,3,27,1526.71,1,1,1,58.095,-170.926,March
2019,3,27,31310.43,2,2,2,57.875,-168.083,March
2019,3,27,3822.94,1,1,1,57.278,-164.203,March
2019,3,27,5720.43,1,1,1,57.414,-163.996,March
2019,3,27,2923.11,1,1,1,57.93,-168.566,March
2019,3,27,20415.25,1,1,1,57.913,-168.323,March
2019,3,27,19840.26,2,2,2,57.863,-168.24,March
2019,3,27,30507.16,2,2,2,57.943,-167.858,March
2019,3,27,3553.39,1,1,1,58.115,-168.933,March
2019,3,27,25923.37,1,1,1,57.877,-168.114,March
2019,3,27,12147.09,2,2,2,57.952,-168.376,March
2019,3,27,740.05,1,1,1,57.083,-167.692,March
2019,3,27,26.33,1,1,1,57.415,-171.05,March
2019,3,27,1822.57,2,2,2,57.95,-168.334,March
2019,3,27,15838.4,1,1,1,57.888,-168.315,March
2019,3,27,4818.87,2,2,2,58.095,-168.991,March
2019,3,27,9695.58,1,1,1,57.567,-167.95,March
2019,3,27,2021.34,1,1,1,58.325,-171.148,March
2019,3,27,22630.16,1,1,1,57.915,-167.937,March
2019,3,27,20747.74,1,1,1,57.888,-168.069,March
2019,3,27,1081.9,2,2,2,57.947,-168.341,March
2019,3,27,54827.05,1,1,1,57.891,-168.265,March
2019,3,27,16052.66,1,1,1,57.976,-168.415,March
2019,3,27,3971.94,1,1,1,57.955,-168.418,March
2019,3,27,18911.82,2,2,2,57.927,-168.448,March
2019,3,27,4955.39,2,2,2,58.11,-168.975,March
2019,3,27,14446.9,2,2,2,57.855,-168.194,March
2019,3,27,12878.88,1,1,1,57.938,-168.478,March
2019,3,27,10.13,1,1,1,56.517,-168.133,March
2019,3,27,4.21,1,1,1,55.845,-163.549,March
2019,3,28,5108.88,2,2,2,57.918,-168.079,March
2019,3,28,2708.51,1,1,1,57.438,-164.081,March
2019,3,28,41646.09,1,1,1,57.909,-168.43,March
2019,3,28,1594.43,1,1,1,57.833,-168.399,March
2019,3,28,1.6,1,1,1,56.559,-168.331,March
2019,3,28,4706.13,1,1,1,58.333,-170.232,March
2019,3,28,575.99,1,1,1,56.008,-163.467,March
2019,3,28,10124.86,2,2,2,57.84,-168.393,March
2019,3,28,14293.48,2,2,2,57.809,-168.14,March
2019,3,28,7349.15,1,1,1,57.879,-168.21,March
2019,3,28,14008.81,1,1,1,57.853,-168.292,March
2019,3,28,3757.32,2,2,2,57.833,-168.413,March
2019,3,28,7474.09,1,1,1,57.808,-168.2,March
2019,3,28,9946.01,1,1,1,57.821,-168.311,March
2019,3,28,3076.5,1,1,1,57.463,-164.061,March
2019,3,28,2.66,1,1,1,57.46,-171.705,March
2019,3,28,14207.55,1,1,1,57.863,-168.443,March
2019,3,28,12628.2,1,1,1,57.783,-168.183,March
2019,3,28,14034.34,1,1,1,57.904,-167.899,March
2019,3,28,12382.71,1,1,1,57.776,-168.328,March
2019,3,28,12376.82,1,1,1,57.835,-168.363,March
2019,3,28,11787.56,1,1,1,57.885,-168.468,March
2019,3,28,12869.25,2,2,2,57.79,-168.487,March
2019,3,28,6535.97,1,1,1,57.808,-168.253,March
2019,3,28,9607.57,1,1,1,57.813,-168.237,March
2019,3,28,12297.11,1,1,1,57.803,-168.314,March
2019,3,28,5438.53,2,2,2,57.854,-168.214,March
2019,3,28,11014.57,1,1,1,57.808,-168.199,March
2019,3,28,24390.17,1,1,1,57.781,-168.266,March
2019,3,28,10033.22,2,2,2,57.928,-168.46,March
2019,3,28,16219.92,1,1,1,57.938,-168.447,March
2019,3,28,7108.84,1,1,1,57.858,-168.142,March
2019,3,28,20471.68,1,1,1,57.817,-168.05,March
2019,3,28,545.65,1,1,1,58.508,-170.825,March
2019,3,28,146.02,1,1,1,56.009,-163.552,March
2019,3,28,6288.19,1,1,1,57.563,-168.482,March
2019,3,28,20116.46,1,1,1,57.79,-168.345,March
2019,3,28,10848.64,2,2,2,57.907,-168.47,March
2019,3,28,10746.86,2,2,2,57.894,-168.448,March
2019,3,28,5522.66,1,1,1,58.579,-171.788,March
2019,3,28,918.48,1,1,1,58.592,-171.433,March
2019,3,28,8822.49,2,2,2,57.904,-167.899,March
2019,3,28,7889.14,1,1,1,57.801,-168.11,March
2019,3,28,14540.05,1,1,1,57.878,-168.339,March
2019,3,28,296.47,1,1,1,57.503,-164.201,March
2019,3,28,1926.52,1,1,1,58.45,-170.9,March
2019,3,28,81.53,1,1,1,58.819,-172.198,March
2019,3,28,997.23,1,1,1,58.577,-171.8,March
2019,3,28,12608,2,2,2,57.873,-167.939,March
2019,3,28,2072.74,1,1,1,57.388,-164.137,March
2019,3,28,5764.96,1,1,1,57.831,-168.205,March
2019,3,28,5597.3,1,1,1,57.892,-167.925,March
2019,3,28,4248.09,2,2,2,57.916,-168.357,March
2019,3,28,5483.04,1,1,1,57.903,-168.298,March
2019,3,28,8840.45,1,1,1,57.768,-168.329,March
2019,3,28,9253.5,1,1,1,57.877,-168.222,March
2019,3,28,20300.73,1,1,1,57.818,-168.385,March
2019,3,28,5473.99,2,2,2,57.82,-168.313,March
