"SPECIES_CODE","YEAR","STRATUM","SEX","AGE","AGEPOP","MEANLEN","SDEV","SPECIES_NAME","COMMON_NAME"
10210,2013,32,2,8,497682.495718463,252.234214618089,13.4951525289639,"Limanda aspera","yellowfin_sole"
10210,2013,32,2,20,19174.2135577915,348.968615490669,20.7920672206974,"Limanda aspera","yellowfin_sole"
10210,2013,32,2,22,109131.615828315,362.139886864274,23.5313458977594,"Limanda aspera","yellowfin_sole"
10210,2013,32,2,28,11096.0288461538,392.259730828857,13.1267603554723,"Limanda aspera","yellowfin_sole"
10210,2013,32,2,-9,20976,440,0,"Limanda aspera","yellowfin_sole"
10210,2013,41,2,35,111018.4,420,0,"Limanda aspera","yellowfin_sole"
10210,2013,42,2,15,1391869.3236449,343.896007646016,23.2737168432548,"Limanda aspera","yellowfin_sole"
10210,2013,42,2,28,359933.788461538,382.295222887415,17.1759780757895,"Limanda aspera","yellowfin_sole"
10210,2013,42,2,31,116589.538461538,400,0,"Limanda aspera","yellowfin_sole"
10210,2013,43,2,10,334333.743356553,271.81136754696,17.227799545502,"Limanda aspera","yellowfin_sole"
10210,2013,43,2,19,3104.65,316.667418227497,9.42987489047442,"Limanda aspera","yellowfin_sole"
10210,2013,43,2,20,1035,330,0,"Limanda aspera","yellowfin_sole"
10210,2013,61,2,13,1366.7,310,0,"Limanda aspera","yellowfin_sole"
10210,2013,61,2,15,1366.7,310,0,"Limanda aspera","yellowfin_sole"
10210,2013,999999,2,22,90632586.9569139,356.270399808134,19.1761098651421,"Limanda aspera","yellowfin_sole"
10210,2013,999999,2,25,27756031.9500242,373.747237281807,19.555367418691,"Limanda aspera","yellowfin_sole"
10210,2013,999999,2,28,18056126.7788462,374.536981580754,13.1974706572888,"Limanda aspera","yellowfin_sole"
10210,2013,999999,2,30,9095725.34821429,375.008270334099,13.2381290554972,"Limanda aspera","yellowfin_sole"
10210,2014,10,2,19,89308871.5595846,354.41711418412,12.1571045800388,"Limanda aspera","yellowfin_sole"
10210,2014,10,2,18,25828480.9539216,361.39443000055,14.165167321638,"Limanda aspera","yellowfin_sole"
10210,2014,10,2,27,27454070.1414216,363.221891558524,15.6270659997326,"Limanda aspera","yellowfin_sole"
10210,2014,10,2,33,1442071.5625,390,0,"Limanda aspera","yellowfin_sole"
10210,2014,20,2,6,73515815.7382108,185.732438945285,26.7831512718351,"Limanda aspera","yellowfin_sole"
10210,2014,20,2,13,11119221.6345373,331.145711444526,24.628524990344,"Limanda aspera","yellowfin_sole"
10210,2014,20,2,26,3709338.83333333,396.293967123431,20.0010855367902,"Limanda aspera","yellowfin_sole"
10210,2014,31,2,16,12635414,350,0,"Limanda aspera","yellowfin_sole"
10210,2014,31,2,25,10334162.9534774,365.037928909961,12.5168248062358,"Limanda aspera","yellowfin_sole"
10210,2014,31,2,22,9653576.95535714,372.947742652005,8.49719355316801,"Limanda aspera","yellowfin_sole"
10210,2014,31,2,33,670533.5625,390,0,"Limanda aspera","yellowfin_sole"
10210,2014,32,2,7,143617.388372893,252.504970158403,30.5317659256716,"Limanda aspera","yellowfin_sole"
10210,2014,32,2,27,294072.772303922,375.059927147501,21.4319324418028,"Limanda aspera","yellowfin_sole"
10210,2014,32,2,26,91664.8916666667,402.645761231558,19.5691007266558,"Limanda aspera","yellowfin_sole"
10210,2014,32,2,31,141133.301190476,395.909208444806,10.9605275602956,"Limanda aspera","yellowfin_sole"
10210,2014,41,2,5,279232.819327731,177.67067754114,20.6352705984196,"Limanda aspera","yellowfin_sole"
10210,2014,41,2,6,4445723.90220499,222.993261432529,18.35835629298,"Limanda aspera","yellowfin_sole"
10210,2014,41,2,4,30693.7,160,0,"Limanda aspera","yellowfin_sole"
10210,2014,41,2,8,24832833.9011123,262.449751868103,20.49457346714,"Limanda aspera","yellowfin_sole"
10210,2014,41,2,15,10821113.2654799,347.780136023827,14.7097166801404,"Limanda aspera","yellowfin_sole"
10210,2014,41,2,18,3821430.22230392,364.939671452533,14.7086632322587,"Limanda aspera","yellowfin_sole"
10210,2014,42,2,14,3558033.78447098,325.709774304674,36.4886322495103,"Limanda aspera","yellowfin_sole"
10210,2014,42,2,27,2934355.28504902,375.314445434906,18.0061956895398,"Limanda aspera","yellowfin_sole"
10210,2014,42,2,33,392149.3125,390,0,"Limanda aspera","yellowfin_sole"
10210,2014,43,2,25,9308.35103383459,379.851097307268,17.8693150285622,"Limanda aspera","yellowfin_sole"
10210,2014,43,2,18,13995.2416666667,379.168646010043,6.58848917810449,"Limanda aspera","yellowfin_sole"
10210,2014,43,2,35,4936,410,0,"Limanda aspera","yellowfin_sole"
10210,2014,999999,2,10,228341138.414067,296.825616274693,22.7847906255467,"Limanda aspera","yellowfin_sole"
10210,2014,999999,2,11,522998870.944496,316.715808022748,19.5722622024129,"Limanda aspera","yellowfin_sole"
10210,2014,999999,2,31,20860937.1892857,385.553208227635,8.78144988142619,"Limanda aspera","yellowfin_sole"
10210,2015,10,2,3,16962519.9333333,129.292126599476,10.6443740431272,"Limanda aspera","yellowfin_sole"
10210,2015,10,2,6,287033024.305115,169.720287917007,28.5535432934338,"Limanda aspera","yellowfin_sole"
10210,2015,10,2,10,81027980.4729102,317.309466598697,21.2334315634567,"Limanda aspera","yellowfin_sole"
10210,2015,10,2,15,37255541.8608531,342.053992017642,23.7069787813631,"Limanda aspera","yellowfin_sole"
10210,2015,10,2,19,37818315.4420365,346.633555069716,19.0320076234747,"Limanda aspera","yellowfin_sole"
10210,2015,10,2,17,27478291.8705115,358.819685189587,16.8791579789988,"Limanda aspera","yellowfin_sole"
10210,2015,10,2,36,0,NA,NA,"Limanda aspera","yellowfin_sole"
10210,2015,20,2,25,5269500.28373206,361.769610928887,19.18397438202,"Limanda aspera","yellowfin_sole"
10210,2015,20,2,22,6948629.7388664,366.162426884403,16.2666279040863,"Limanda aspera","yellowfin_sole"
10210,2015,20,2,33,2086433.5,360,0,"Limanda aspera","yellowfin_sole"
10210,2015,32,2,7,166183.480161943,266.121914961775,18.284509598838,"Limanda aspera","yellowfin_sole"
10210,2015,32,2,11,730385.082180943,333.596289330812,20.3248480737249,"Limanda aspera","yellowfin_sole"
10210,2015,32,2,38,45671.0555555556,380,0,"Limanda aspera","yellowfin_sole"
10210,2015,41,2,10,8992855.41807276,306.90327131926,24.3002617467384,"Limanda aspera","yellowfin_sole"
10210,2015,41,2,27,1077385.84714993,384.28188825668,15.6716391663412,"Limanda aspera","yellowfin_sole"
10210,2015,41,2,31,272486.38277512,396.593203533774,9.40181164616692,"Limanda aspera","yellowfin_sole"
10210,2015,42,2,14,3336668.93040936,337.491207783714,22.5727351240385,"Limanda aspera","yellowfin_sole"
10210,2015,42,2,23,1854185.85086925,353.805466446962,23.6583494327056,"Limanda aspera","yellowfin_sole"
10210,2015,42,2,20,2442307.65851658,378.712788458445,22.3419711073128,"Limanda aspera","yellowfin_sole"
10210,2015,42,2,24,380879.647773279,398.831277454226,8.18963514877189,"Limanda aspera","yellowfin_sole"
10210,2015,42,2,31,260658.263157895,398.292236638939,9.85311710830639,"Limanda aspera","yellowfin_sole"
10210,2015,43,2,5,59545.6571428571,216.747974423468,9.32665844662492,"Limanda aspera","yellowfin_sole"
10210,2015,43,2,24,6851.18623481781,398.45243856822,3.61698458111173,"Limanda aspera","yellowfin_sole"
10210,2015,999999,2,3,22660660.8333333,129.994955678146,10.2332670750841,"Limanda aspera","yellowfin_sole"
10210,2015,999999,2,5,167444773.052814,157.506596865672,22.8571479248834,"Limanda aspera","yellowfin_sole"
10210,2015,999999,2,36,116375.5,440,0,"Limanda aspera","yellowfin_sole"
10210,2016,10,2,10,100574204.235338,313.701792354682,29.117316660709,"Limanda aspera","yellowfin_sole"
10210,2016,10,2,28,7102292.41111111,353.991648755874,13.5517232800851,"Limanda aspera","yellowfin_sole"
10210,2016,20,2,3,9089802.04358974,138.214058353769,20.2082013281737,"Limanda aspera","yellowfin_sole"
10210,2016,20,2,7,190497653.786365,210.029985114942,25.3676672725341,"Limanda aspera","yellowfin_sole"
10210,2016,20,2,10,27667488.98467,321.61577128821,37.8459223142996,"Limanda aspera","yellowfin_sole"
10210,2016,20,2,15,16931346.0218881,357.256464414786,16.5547246790758,"Limanda aspera","yellowfin_sole"
10210,2016,20,2,16,20703059.2774436,359.21658445383,20.3960415394753,"Limanda aspera","yellowfin_sole"
10210,2016,20,2,21,24437547.984127,371.308337486394,23.1256906822261,"Limanda aspera","yellowfin_sole"
10210,2016,20,2,23,10424932.4547619,381.6651407693,25.2489806980401,"Limanda aspera","yellowfin_sole"
10210,2016,20,2,33,9846985.73095238,372.86095147076,20.4825372129529,"Limanda aspera","yellowfin_sole"
10210,2016,20,2,27,4791705.13095238,368.789782857668,9.926499636327,"Limanda aspera","yellowfin_sole"
10210,2016,20,2,35,2902213.625,364.474051251138,15.761536284893,"Limanda aspera","yellowfin_sole"
10210,2016,31,2,9,193588406.943452,309.724715531696,21.6187976414046,"Limanda aspera","yellowfin_sole"
10210,2016,31,2,14,105233532.113409,336.832866092302,18.1816549453013,"Limanda aspera","yellowfin_sole"
10210,2016,31,2,32,8368500.50714286,369.866254149913,14.4421484554757,"Limanda aspera","yellowfin_sole"
10210,2016,31,2,29,6292592.26428571,378.37765683161,11.5245886980838,"Limanda aspera","yellowfin_sole"
10210,2016,32,2,12,1312568.18383459,332.273929525626,24.1924455557928,"Limanda aspera","yellowfin_sole"
10210,2016,32,2,13,2770645.60142022,348.647421421876,17.4422524118876,"Limanda aspera","yellowfin_sole"
10210,2016,32,2,32,424341.607936508,376.393843372964,17.355370837006,"Limanda aspera","yellowfin_sole"
10210,2016,32,2,24,541063.325396825,392.322759538504,19.4237205344393,"Limanda aspera","yellowfin_sole"
10210,2016,41,2,6,4824297.43546082,239.296053113977,19.8097190065887,"Limanda aspera","yellowfin_sole"
10210,2016,41,2,10,38908768.3874687,315.254696611377,32.4484992632941,"Limanda aspera","yellowfin_sole"
10210,2016,41,2,30,5173122.82619048,382.857778292872,13.8194010228374,"Limanda aspera","yellowfin_sole"
10210,2016,42,2,6,284820.736842105,253.382703876159,7.18419581094502,"Limanda aspera","yellowfin_sole"
10210,2016,42,2,25,3968347.72777778,373.05288645823,29.9171877836136,"Limanda aspera","yellowfin_sole"
10210,2016,42,2,33,3317165.01904762,369.315661175586,23.2935102431986,"Limanda aspera","yellowfin_sole"
10210,2016,42,2,29,2174376.44761905,383.650692071207,14.0729119413858,"Limanda aspera","yellowfin_sole"
10210,2016,42,2,37,128412.8,430,0,"Limanda aspera","yellowfin_sole"
10210,2016,43,2,7,3419899.31140351,251.723731637564,15.6804310294711,"Limanda aspera","yellowfin_sole"
10210,2016,43,2,6,465877.157894737,250.104820945571,6.81027435277023,"Limanda aspera","yellowfin_sole"
10210,2016,43,2,14,466874.128696742,334.936502864525,22.4334431153579,"Limanda aspera","yellowfin_sole"
10210,2016,43,2,15,261748.15726817,348.768972712461,20.0676129539614,"Limanda aspera","yellowfin_sole"
10210,2016,43,2,17,390949.421428571,359.13884841406,23.8988589746456,"Limanda aspera","yellowfin_sole"
10210,2016,43,2,19,78605.7,358.999779914179,9.94991553934002,"Limanda aspera","yellowfin_sole"
10210,2016,43,2,30,79730.6976190476,387.482824698009,12.6574795156856,"Limanda aspera","yellowfin_sole"
10210,2016,50,2,11,6037,332.5,21.6524284790413,"Limanda aspera","yellowfin_sole"
10210,2016,50,2,32,7474.33095238095,363.846179575238,7.88281725019679,"Limanda aspera","yellowfin_sole"
10210,2016,999999,2,2,921623.4,110,0,"Limanda aspera","yellowfin_sole"
10210,2016,999999,2,4,71140710.4676435,169.719933980389,24.9525476801468,"Limanda aspera","yellowfin_sole"
10210,2016,999999,2,11,300078192.80589,328.505313518924,18.7673299366212,"Limanda aspera","yellowfin_sole"
10210,2016,999999,2,19,45737002.2,360.012342566693,9.99999249199718,"Limanda aspera","yellowfin_sole"
10210,2016,999999,2,29,27303103.3738095,381.707307439077,13.4052697309677,"Limanda aspera","yellowfin_sole"
10210,2017,10,2,3,66498409.0666667,121.796013403573,14.6143161906399,"Limanda aspera","yellowfin_sole"
10210,2017,10,2,6,48616649.5003612,239.249902069204,26.9776113216126,"Limanda aspera","yellowfin_sole"
10210,2017,10,2,9,163708135.040183,275.488437002078,41.7848241891718,"Limanda aspera","yellowfin_sole"
10210,2017,10,2,16,52754350.6906433,346.841180440119,20.5895797026069,"Limanda aspera","yellowfin_sole"
10210,2017,10,2,26,14514380.2738095,395.735872309684,9.75910168714314,"Limanda aspera","yellowfin_sole"
10210,2017,10,2,37,106867.5,430,0,"Limanda aspera","yellowfin_sole"
10210,2017,20,2,2,153132.666666667,90,0,"Limanda aspera","yellowfin_sole"
10210,2017,20,2,4,146848186.831227,181.489452432982,22.1768037428751,"Limanda aspera","yellowfin_sole"
10210,2017,20,2,11,19026752.6302976,307.973832355359,32.6947639132018,"Limanda aspera","yellowfin_sole"
10210,2017,31,2,8,239313501.949013,265.200632254652,26.1470209123334,"Limanda aspera","yellowfin_sole"
10210,2017,31,2,14,79672233.201462,341.694416769829,16.5714712883316,"Limanda aspera","yellowfin_sole"
10210,2017,31,2,22,15275642.0334416,332.318766731239,25.7611295194912,"Limanda aspera","yellowfin_sole"
10210,2017,31,2,16,56774320.1951754,342.168325319165,17.7382997446204,"Limanda aspera","yellowfin_sole"
10210,2017,31,2,18,46906101.2179537,350.94204766495,17.8775858602329,"Limanda aspera","yellowfin_sole"
10210,2017,31,2,29,1244667.98333333,392.55514860931,6.67639300670654,"Limanda aspera","yellowfin_sole"
10210,2017,32,2,9,2885677.86019092,305.838956159645,28.6625632383079,"Limanda aspera","yellowfin_sole"
10210,2017,32,2,29,150053.116666667,397.804203111631,9.75597818365744,"Limanda aspera","yellowfin_sole"
10210,2017,41,2,8,77182439.9601377,261.653860429044,25.7397589066021,"Limanda aspera","yellowfin_sole"
10210,2017,41,2,11,36531851.1871861,311.605805308434,28.310129671727,"Limanda aspera","yellowfin_sole"
10210,2017,41,2,15,24666067.9121474,353.72880834709,19.2575145914523,"Limanda aspera","yellowfin_sole"
10210,2017,41,2,27,6185587.01319073,384.265864535808,13.7197945396423,"Limanda aspera","yellowfin_sole"
10210,2017,41,2,30,4224044.33622995,385.819246098318,11.3999021614223,"Limanda aspera","yellowfin_sole"
10210,2017,42,2,7,4347209.68126084,253.694904071846,17.8298241825319,"Limanda aspera","yellowfin_sole"
10210,2017,42,2,12,9306377.33546182,331.464549765447,24.0720685897577,"Limanda aspera","yellowfin_sole"
10210,2017,42,2,16,6051985.36959064,350.781856166197,22.472049974357,"Limanda aspera","yellowfin_sole"
10210,2017,42,2,24,1946278.84166667,385.610379757978,9.84524858599314,"Limanda aspera","yellowfin_sole"
10210,2017,42,2,31,432450.292207792,406.711585874782,9.44386249211624,"Limanda aspera","yellowfin_sole"
10210,2017,43,2,5,476544.047426258,239.875214034096,13.5504538979327,"Limanda aspera","yellowfin_sole"
10210,2017,43,2,21,562101.617156863,358.222527072745,16.8343660851842,"Limanda aspera","yellowfin_sole"
10210,2017,43,2,27,215643.021107079,388.179048035925,14.7635738413841,"Limanda aspera","yellowfin_sole"
10210,2017,43,2,33,68389.2997835498,406.289481818605,7.55271493967567,"Limanda aspera","yellowfin_sole"
10210,2017,50,2,9,80398.5049707602,319.549338689479,15.8768570145353,"Limanda aspera","yellowfin_sole"
10210,2017,50,2,11,128840.426681287,326.989628831272,12.6323209383707,"Limanda aspera","yellowfin_sole"
10210,2017,50,2,15,102935.727145683,348.789530717558,21.0899077345066,"Limanda aspera","yellowfin_sole"
10210,2017,50,2,34,1911.52941176471,380,0,"Limanda aspera","yellowfin_sole"
10210,2017,999999,2,2,16679242,93.9288895742384,5.55378509126884,"Limanda aspera","yellowfin_sole"
10210,2017,999999,2,7,317703269.785293,227.197832699172,29.9767656205602,"Limanda aspera","yellowfin_sole"
10210,2017,999999,2,5,378609717.5599,183.784701326236,27.893751725969,"Limanda aspera","yellowfin_sole"
10210,2017,999999,2,6,121902480.246182,240.701090187049,27.983962395272,"Limanda aspera","yellowfin_sole"
10210,2017,999999,2,11,377377788.801152,315.600230485044,27.0781527711918,"Limanda aspera","yellowfin_sole"
10210,2017,999999,2,14,202602961.51652,343.985619143076,16.2462364583309,"Limanda aspera","yellowfin_sole"
10210,2017,999999,2,15,200023498.17027,349.325605206059,19.6175208293505,"Limanda aspera","yellowfin_sole"
10210,2017,999999,2,21,137883536.905065,356.352993016648,15.5082137717404,"Limanda aspera","yellowfin_sole"
10210,2017,999999,2,23,73406322.1633414,381.319562788023,17.1240964523679,"Limanda aspera","yellowfin_sole"
10210,2017,999999,2,30,25881735.6242361,387.284891640737,12.8067810998705,"Limanda aspera","yellowfin_sole"
10210,2017,999999,2,37,422005.125,430,0,"Limanda aspera","yellowfin_sole"
10210,2018,10,2,13,16898338.5330882,334.717694155853,24.8190648870984,"Limanda aspera","yellowfin_sole"
10210,2018,10,2,18,20702464.3525641,348.245331273408,18.7268247361906,"Limanda aspera","yellowfin_sole"
10210,2018,20,2,-9,340704,100,0,"Limanda aspera","yellowfin_sole"
10210,2018,20,2,3,16826600.8357143,136.629857192229,10.268868200537,"Limanda aspera","yellowfin_sole"
10210,2018,20,2,9,92318854.425012,250.468551852455,34.3691653638839,"Limanda aspera","yellowfin_sole"
10210,2018,31,2,11,111850653.82197,325.148777336892,23.1729500491413,"Limanda aspera","yellowfin_sole"
10210,2018,31,2,20,30193833.7715202,346.387081182788,20.9215175711515,"Limanda aspera","yellowfin_sole"
10210,2018,32,2,7,575947.198863636,270.759699434648,18.0520267521406,"Limanda aspera","yellowfin_sole"
10210,2018,32,2,11,4165756.76262626,332.01128862366,27.089014941485,"Limanda aspera","yellowfin_sole"
10210,2018,32,2,15,2946852.05628655,356.691081811311,20.6903633791193,"Limanda aspera","yellowfin_sole"
10210,2018,32,2,23,1765409.74897297,369.597674975684,21.6500768070231,"Limanda aspera","yellowfin_sole"
10210,2018,32,2,26,705706.097222222,378.749777778714,19.5906031364529,"Limanda aspera","yellowfin_sole"
10210,2018,32,2,28,268917.502262443,395.871127224874,6.97728867899272,"Limanda aspera","yellowfin_sole"
10210,2018,41,2,8,34204776.159348,270.94798929028,26.8210296508169,"Limanda aspera","yellowfin_sole"
10210,2018,41,2,18,13636597.6367521,355.374982303897,19.0736748058679,"Limanda aspera","yellowfin_sole"
10210,2018,41,2,26,5553264.32936508,376.599053321999,15.7455649784312,"Limanda aspera","yellowfin_sole"
10210,2018,41,2,30,2055106.25,380,0,"Limanda aspera","yellowfin_sole"
10210,2018,42,2,20,7455923.76648352,363.651912521194,24.2304125823313,"Limanda aspera","yellowfin_sole"
10210,2018,42,2,35,275384.230769231,410,0,"Limanda aspera","yellowfin_sole"
10210,2018,43,2,15,749272.904814119,353.386605017564,22.9591755309288,"Limanda aspera","yellowfin_sole"
10210,2018,50,2,13,145502.404411765,348.669323333903,35.5157936049583,"Limanda aspera","yellowfin_sole"
10210,2018,50,2,15,321551.585160819,351.30892662322,16.2995302668512,"Limanda aspera","yellowfin_sole"
10210,2018,50,2,23,168692.806962967,369.989278587797,18.6357183816455,"Limanda aspera","yellowfin_sole"
10210,2018,999999,2,7,99008652.4484307,236.896893799023,37.1092879030304,"Limanda aspera","yellowfin_sole"
10210,2018,999999,2,10,319830870.748276,305.470480037091,28.0959127666285,"Limanda aspera","yellowfin_sole"
10210,2018,999999,2,19,55344705.450003,377.296315018054,18.9266750138528,"Limanda aspera","yellowfin_sole"
10210,2018,999999,2,27,22085894.7302632,360.895603073317,15.4833454847459,"Limanda aspera","yellowfin_sole"
10210,2018,999999,2,32,11139142.8333333,360,0,"Limanda aspera","yellowfin_sole"
10210,2019,10,2,20,17602305.5168651,364.762632260009,27.0501500167744,"Limanda aspera","yellowfin_sole"
10210,2019,10,2,22,5148074.26785714,377.823706008829,7.31881590491249,"Limanda aspera","yellowfin_sole"
10210,2019,10,2,27,4573312.97916667,383.500359556538,9.31152207482751,"Limanda aspera","yellowfin_sole"
10210,2019,20,2,11,27966213.5197203,328.228611172525,28.4567900881319,"Limanda aspera","yellowfin_sole"
10210,2019,20,2,13,14315299.9042803,347.866101058048,22.1416390466018,"Limanda aspera","yellowfin_sole"
10210,2019,20,2,12,15425812.6890351,363.947618872921,21.7168693188038,"Limanda aspera","yellowfin_sole"
10210,2019,20,2,16,12896759.3079574,378.317984731644,23.3391492209978,"Limanda aspera","yellowfin_sole"
10210,2019,20,2,18,12340528.1496241,380.61516344428,26.2680359256264,"Limanda aspera","yellowfin_sole"
10210,2019,20,2,28,2858781.36904762,386.221416230738,21.169306502812,"Limanda aspera","yellowfin_sole"
10210,2019,31,2,10,211194216.972016,306.127798194872,23.2110056865272,"Limanda aspera","yellowfin_sole"
10210,2019,31,2,25,7962961.22380952,361.803010759236,14.8092094238686,"Limanda aspera","yellowfin_sole"
10210,2019,32,2,10,3722727.90504755,314.8991255547,24.1855078540849,"Limanda aspera","yellowfin_sole"
10210,2019,32,2,11,3424618.61504005,335.111697254286,23.4438725408154,"Limanda aspera","yellowfin_sole"
10210,2019,32,2,14,1597055.58162072,352.122364530896,17.3411667981137,"Limanda aspera","yellowfin_sole"
10210,2019,32,2,16,1226396.16008772,363.828442333415,19.7487033057869,"Limanda aspera","yellowfin_sole"
10210,2019,32,2,27,378034.958333333,382.461878801112,4.30789854453421,"Limanda aspera","yellowfin_sole"
10210,2019,32,2,31,74881.25,400,0,"Limanda aspera","yellowfin_sole"
10210,2019,41,2,5,10015622.5576923,228.649855811573,13.3073889523828,"Limanda aspera","yellowfin_sole"
10210,2019,42,2,10,22159948.1539996,307.03205749821,23.4865156232252,"Limanda aspera","yellowfin_sole"
10210,2019,42,2,20,4900060.50892857,377.989505494026,25.4613812633957,"Limanda aspera","yellowfin_sole"
10210,2019,42,2,18,4449756.93709273,366.340357548331,22.9980995625726,"Limanda aspera","yellowfin_sole"
10210,2019,42,2,19,2574135.2781746,380.231075730759,17.9272525717133,"Limanda aspera","yellowfin_sole"
10210,2019,42,2,31,173827.625,400,0,"Limanda aspera","yellowfin_sole"
10210,2019,43,2,8,520139.797303922,295.317275715212,26.5262880077481,"Limanda aspera","yellowfin_sole"
10210,2019,43,2,9,2013771.72175433,300.505570897286,26.9860651655628,"Limanda aspera","yellowfin_sole"
10210,2019,43,2,11,5158900.53263674,326.040631415603,24.3685103921023,"Limanda aspera","yellowfin_sole"
10210,2019,50,2,18,16865.9052631579,351.603053435115,7.00621682008201,"Limanda aspera","yellowfin_sole"
10210,2019,50,2,9,8154,350,0,"Limanda aspera","yellowfin_sole"
10210,2019,61,2,32,5412.16666666667,380,0,"Limanda aspera","yellowfin_sole"
10210,2019,62,2,16,7757.75939849624,343.206927432345,9.2700871970009,"Limanda aspera","yellowfin_sole"
10210,2019,62,2,17,829.285714285714,370,0,"Limanda aspera","yellowfin_sole"
10210,2019,62,2,28,829.285714285714,370,0,"Limanda aspera","yellowfin_sole"
10210,2019,999999,2,10,544328180.542366,305.315830804247,24.884633879766,"Limanda aspera","yellowfin_sole"
10210,2019,999999,2,11,357383088.720163,323.538316388552,25.0088388229042,"Limanda aspera","yellowfin_sole"
10210,1995,41,2,23,3977417.14264829,359.343278159502,16.3669041715286,"Limanda aspera","yellowfin_sole"
10210,1995,42,2,7,39047032.5864011,236.160247084114,19.3096010124497,"Limanda aspera","yellowfin_sole"
10210,1995,42,2,14,51272926.4363727,323.123627554378,26.7320336413076,"Limanda aspera","yellowfin_sole"
10210,1995,42,2,17,8634860.93039762,336.973119931333,20.990741690088,"Limanda aspera","yellowfin_sole"
10210,1995,42,2,13,2168039.43478261,337.445637470055,14.7992891173867,"Limanda aspera","yellowfin_sole"
10210,1995,42,2,27,2036861.0736715,358.340990108377,36.5400368713552,"Limanda aspera","yellowfin_sole"
10210,1995,42,2,19,5980981.97308489,342.621671184732,19.6384185310325,"Limanda aspera","yellowfin_sole"
10210,1995,42,2,30,418675.722222222,370,0,"Limanda aspera","yellowfin_sole"
10210,1995,43,2,29,9746.83333333333,390,0,"Limanda aspera","yellowfin_sole"
10210,1995,999999,2,30,3975434.44444444,370,0,"Limanda aspera","yellowfin_sole"
10210,1995,999999,2,29,4573240,390,0,"Limanda aspera","yellowfin_sole"
10210,1996,10,2,4,83763448.6742424,152.089581903751,22.978438795967,"Limanda aspera","yellowfin_sole"
10210,1996,10,2,5,411955625.6329,167.092958257936,24.3440483874396,"Limanda aspera","yellowfin_sole"
10210,1996,10,2,22,21235669.2029534,350.730319777962,26.178914131224,"Limanda aspera","yellowfin_sole"
10210,1996,10,2,28,8824317.67045455,342.17742656912,21.6901220508323,"Limanda aspera","yellowfin_sole"
10210,1996,20,2,6,77203820.0318182,207.553066072798,23.386916930626,"Limanda aspera","yellowfin_sole"
10210,1996,20,2,7,57537763.774026,224.368235127858,21.1728643499173,"Limanda aspera","yellowfin_sole"
10210,1996,20,2,21,18941439.110123,358.13018698964,19.0445929557447,"Limanda aspera","yellowfin_sole"
10210,1996,20,2,25,6277470.04765042,365.766426329258,20.06277493768,"Limanda aspera","yellowfin_sole"
10210,1996,31,2,13,204512724.269546,303.47543883135,24.8642854256864,"Limanda aspera","yellowfin_sole"
10210,1996,32,2,8,6730672.81170635,257.093071930182,17.3126143534129,"Limanda aspera","yellowfin_sole"
10210,1996,32,2,24,256000.903656127,342.133023991677,28.7321054279007,"Limanda aspera","yellowfin_sole"
10210,1996,41,2,9,60791242.1658009,260.09161086767,17.808824385961,"Limanda aspera","yellowfin_sole"
10210,1996,41,2,14,8305535.40460506,328.952979509463,22.7838545887214,"Limanda aspera","yellowfin_sole"
10210,1996,41,2,23,5242488.32677317,361.995505225308,22.5715377792476,"Limanda aspera","yellowfin_sole"
10210,1996,41,2,28,2006036.29040404,345.098399373726,24.5287966465948,"Limanda aspera","yellowfin_sole"
10210,1996,41,2,21,10777766.2694609,355.956860419321,16.0204188122533,"Limanda aspera","yellowfin_sole"
10210,1996,42,2,5,2167139.43636364,233.885733526111,5.94175312765517,"Limanda aspera","yellowfin_sole"
10210,1996,42,2,12,14361078.1355245,300.947380551312,24.3206100657446,"Limanda aspera","yellowfin_sole"
10210,1996,42,2,27,2574713.05555556,355.085939673752,25.103476568595,"Limanda aspera","yellowfin_sole"
10210,1996,42,2,17,2839613.04984629,352.869724991507,14.4399802368286,"Limanda aspera","yellowfin_sole"
10210,1996,42,2,29,275218.111111111,390,0,"Limanda aspera","yellowfin_sole"
10210,1996,43,2,7,679676.190909091,244.197030802676,13.6596168829876,"Limanda aspera","yellowfin_sole"
10210,1996,43,2,9,1868629.31614358,265.893603818131,15.2005122676836,"Limanda aspera","yellowfin_sole"
10210,1996,43,2,13,1710072.83012814,298.531103399201,27.341805390281,"Limanda aspera","yellowfin_sole"
10210,1996,43,2,12,386218.137638026,294.979824453354,24.7890888188735,"Limanda aspera","yellowfin_sole"
10210,1996,43,2,19,188343.464838603,365.36782422392,22.8409950731136,"Limanda aspera","yellowfin_sole"
10210,1996,43,2,25,195656.688323452,374.448067564643,16.6641350843661,"Limanda aspera","yellowfin_sole"
10210,1996,50,2,12,19581.5694640504,336.09242032136,24.4902735395095,"Limanda aspera","yellowfin_sole"
10210,1996,50,2,10,3536.25297619048,304.324324324324,4.95483651294369,"Limanda aspera","yellowfin_sole"
10210,1996,50,2,21,71959.6310111989,356.732422411954,12.1974941861023,"Limanda aspera","yellowfin_sole"
10210,1996,50,2,20,42805.8739569609,359.293296456642,5.61914372747307,"Limanda aspera","yellowfin_sole"
10210,1996,61,2,22,34766.5555555556,383.858625307208,7.89210418139548,"Limanda aspera","yellowfin_sole"
10210,1996,61,2,27,13722.3055555556,389.776134962743,9.99785820663606,"Limanda aspera","yellowfin_sole"
